risk,K,n,seed,gamma,alpha,entropy_kappa,smoothing_tau,step_size,step_decay,max_iter,minibatch_size,regret_tolerance,record_every,certify_every,method,continuation_stage,stage_iteration,iteration,selected_stage,stage_improvement,stage_relative_improvement,stage_termination_reason,continuation_stop_reason,residual_norm,objective,eta,regret1,regret2,theta1,theta2
msd,500,50,14128123,0.5,nan,0.01,0.002,1.0,0.5,2000,23,0.01,100,100,minibatch,0,1300,1300,True,nan,nan,max_iter,,0.2931034279373996,0.04295480973432719,0.06128727423382174,0.06128727423382174,0.04058494860997813,nan,nan
msd,500,50,14128123,0.5,nan,0.01,0.002,1.0,0.5,2000,23,0.01,100,100,minibatch,0,1400,1400,True,nan,nan,max_iter,,0.2925199620092915,0.04278396408695866,0.0611818997159419,0.0611818997159419,0.04047514213793724,nan,nan
msd,500,50,14128123,0.5,nan,0.01,0.002,1.0,0.5,2000,23,0.01,100,100,minibatch,0,1500,1500,True,nan,nan,max_iter,,0.2919602090495216,0.042620381834120175,0.06108117693130555,0.06108117693130555,0.04037003166307146,nan,nan
msd,500,50,14128123,0.5,nan,0.01,0.002,1.0,0.5,2000,23,0.01,100,100,minibatch,0,1600,1600,True,nan,nan,max_iter,,0.2914203106731481,0.04246289873641708,0.06098292352639567,0.06098292352639567,0.04026862708710016,nan,nan
msd,500,50,14128123,0.5,nan,0.01,0.002,1.0,0.5,2000,23,0.01,100,100,minibatch,0,1700,1700,True,nan,nan,max_iter,,0.2909002995740526,0.042311492146136775,0.06088825920382318,0.06088825920382318,0.040170597352027104,nan,nan
msd,500,50,14128123,0.5,nan,0.01,0.002,1.0,0.5,2000,23,0.01,100,100,minibatch,0,1800,1800,True,nan,nan,max_iter,,0.29039934515310595,0.04216588983267638,0.060796736137680385,0.060796736137680385,0.04007632397418842,nan,nan
msd,500,50,14128123,0.5,nan,0.01,0.002,1.0,0.5,2000,23,0.01,100,100,minibatch,0,1900,1900,True,nan,nan,max_iter,,0.2899152299067687,0.04202542026594728,0.060707134988735756,0.060707134988735756,0.03998579783660944,nan,nan
msd,500,50,14128123,0.5,nan,0.01,0.002,1.0,0.5,2000,23,0.01,100,100,minibatch,0,2000,2000,True,nan,nan,max_iter,,0.2894442612022535,0.04188899017145918,0.060620312254093645,0.060620312254093645,0.03989775617813496,nan,nan
msd,500,50,14128123,0.5,nan,0.003,0.02,1.0,0.5,2000,23,0.01,100,100,full_batch,0,0,0,True,nan,nan,max_iter,,0.3094581489022535,0.047882172961004645,0.06407351841610076,0.06407351841610076,0.04377378393098297,nan,nan
msd,500,50,14128123,0.5,nan,0.003,0.02,1.0,0.5,2000,23,0.01,100,100,full_batch,0,100,100,True,nan,nan,max_iter,,0.3052798773196833,0.04659790174816045,0.06330887426440768,0.06330887426440768,0.04297480460015751,nan,nan
msd,500,50,14128123,0.5,nan,0.003,0.02,1.0,0.5,2000,23,0.01,100,100,full_batch,0,200,200,True,nan,nan,max_iter,,0.3034614719953298,0.04604443249278617,0.06296865231840792,0.06296865231840792,0.04263070047183737,nan,nan
msd,500,50,14128123,0.5,nan,0.003,0.02,1.0,0.5,2000,23,0.01,100,100,full_batch,0,300,300,True,nan,nan,max_iter,,0.3020812142223466,0.04562652999302362,0.06270764638540355,0.06270764638540355,0.04237227207245009,nan,nan
msd,500,50,14128123,0.5,nan,0.003,0.02,1.0,0.5,2000,23,0.01,100,100,full_batch,0,400,400,True,nan,nan,max_iter,,0.3009278782862501,0.04527879396493208,0.062487750695088495,0.062487750695088495,0.0421569387125833,nan,nan
msd,500,50,14128123,0.5,nan,0.003,0.02,1.0,0.5,2000,23,0.01,100,100,full_batch,0,500,500,True,nan,nan,max_iter,,0.299919521431569,0.044975859667870696,0.06229408624311805,0.06229408624311805,0.04196928731190119,nan,nan
msd,500,50,14128123,0.5,nan,0.003,0.02,1.0,0.5,2000,23,0.01,100,100,full_batch,0,600,600,True,nan,nan,max_iter,,0.29901409946067276,0.04470471583813855,0.062119078101824765,0.062119078101824765,0.041800838513138594,nan,nan
msd,500,50,14128123,0.5,nan,0.003,0.02,1.0,0.5,2000,23,0.01,100,100,full_batch,0,700,700,True,nan,nan,max_iter,,0.2981866341967034,0.0444576344067793,0.06195816486757977,0.06195816486757977,0.0416470026025858,nan,nan
msd,500,50,14128123,0.5,nan,0.003,0.02,1.0,0.5,2000,23,0.01,100,100,full_batch,0,800,800,True,nan,nan,max_iter,,0.2974208525223731,0.0442295817575676,0.06180853510218881,0.06180853510218881,0.04150485307369928,nan,nan
msd,500,50,14128123,0.5,nan,0.003,0.02,1.0,0.5,2000,23,0.01,100,100,full_batch,0,900,900,True,nan,nan,max_iter,,0.2967054532520874,0.044017062994763316,0.06166813079745864,0.06166813079745864,0.04137175131415444,nan,nan
msd,500,50,14128123,0.5,nan,0.003,0.02,1.0,0.5,2000,23,0.01,100,100,full_batch,0,1000,1000,True,nan,nan,max_iter,,0.29603221010878566,0.04381753471094611,0.06153544036899389,0.06153544036899389,0.04124622759549751,nan,nan
msd,500,50,14128123,0.5,nan,0.003,0.02,1.0,0.5,2000,23,0.01,100,100,full_batch,0,1100,1100,True,nan,nan,max_iter,,0.2953949146905355,0.04362907781251438,0.06140934061981668,0.06140934061981668,0.04113045728193959,nan,nan
msd,500,50,14128123,0.5,nan,0.003,0.02,1.0,0.5,2000,23,0.01,100,100,full_batch,0,1200,1200,True,nan,nan,max_iter,,0.2947887451796231,0.04345020214228838,0.06128895961595682,0.06128895961595682,0.04102051976144805,nan,nan
msd,500,50,14128123,0.5,nan,0.003,0.02,1.0,0.5,2000,23,0.01,100,100,full_batch,0,1300,1300,True,nan,nan,max_iter,,0.2942098682863019,0.04327972329852156,0.061173589260399286,0.061173589260399286,0.0409163160460177,nan,nan
msd,500,50,14128123,0.5,nan,0.003,0.02,1.0,0.5,2000,23,0.01,100,100,full_batch,0,1400,1400,True,nan,nan,max_iter,,0.29365517703978306,0.04311668150113317,0.06106267878637456,0.06106267878637456,0.04081645390550853,nan,nan
