risk,K,n,rep,seed,method,status,success,censored,time_limit_s,time_s,observed_time_s,source,exit_code,status_message,gamma,alpha,epsilon,epsilon_scr,support_kappa,support_tau,max_candidates,n_screen_starts,n_support_starts,screen_maxiter,support_maxiter,stochastic_max_iter,stochastic_minibatch_size,stochastic_entropy_kappa,stochastic_smoothing_tau,stochastic_step_size,stochastic_step_decay,stochastic_logit_bound,stochastic_gradient_clip_norm,stochastic_record_every,stochastic_certify_every,stochastic_regret_tolerance,eta,regret1,regret2,has_profile,error,solver,candidate_index,support_eta,screen_eta,best_screen_eta,best_screen_success,best_screen_violation,best_screen_candidate_index,best_screen_message,support_violation,residual_norm,objective,iterations,best_certificate_eta,best_certificate_iteration,uncapped_success,uncapped_eta
cvar,500,5,17,6000640,stochastic_full_batch,completed,True,False,86400,54.32189656118862,54.32189656118862,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,3,23,1000,3,20,1000,1000,1000,23,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.0009784307670670511,0.00065589441258318,0.0009784307670670511,True,,,,nan,nan,,,,,,nan,0.7071650182658163,0.2500411815294462,100,0.0009784307670670511,100,,
cvar,500,5,17,6000640,stochastic_minibatch,completed,True,False,86400,44.24880869011395,44.24880869011395,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,3,23,1000,3,20,1000,1000,1000,23,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.0008960942248568138,0.0006663268908488895,0.0008960942248568138,True,,,,nan,nan,,,,,,nan,0.7074141129078151,0.2502173635705755,100,0.0008960942248568138,100,,
cvar,500,5,18,6000641,mcp,completed,True,False,86400,66.01414918503724,66.01414918503724,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,3,23,1000,3,20,1000,1000,1000,23,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,1.0008660566995786e-13,1.0008660566995786e-13,2.90878432451791e-14,True,,pathampl,,nan,nan,,,,,,nan,nan,nan,,nan,,,
cvar,500,5,18,6000641,screened_dual,completed,True,False,86400,5403.136459948029,5403.136459948029,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,3,23,1000,3,20,1000,1000,1000,23,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.008723659220688074,0.008723659220688074,0.008723438385129068,True,,,1,0.008723659220688074,-0.09819395567399096,,,,,,3.096245482225868e-12,nan,nan,,nan,,,
cvar,500,5,18,6000641,action_dual,completed,True,False,86400,5822.436503962148,5822.436503962148,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,3,23,1000,3,20,1000,1000,1000,23,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.009068401934702097,0.009045913291571506,0.009068401934702097,True,,,1,0.009068401934702097,nan,,,,,,2.5860258379140078e-11,nan,nan,,nan,,,
cvar,500,5,18,6000641,restricted_mcp,completed,True,False,86400,17.432931458111852,17.432931458111852,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,3,23,1000,3,20,1000,1000,1000,23,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.00816456297096596,0.007233674998425699,0.00816456297096596,True,,pathampl,3,0.00816456297096596,nan,,,,,,nan,nan,nan,,nan,,,
cvar,500,5,18,6000641,stochastic_full_batch,completed,True,False,86400,7.371524252928793,7.371524252928793,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,3,23,1000,3,20,1000,1000,1000,23,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.00039117483754391724,0.0003243366533740577,0.00039117483754391724,True,,,,nan,nan,,,,,,nan,0.014096861362335978,9.936075013446047e-05,0,0.00039117483754391724,0,,
cvar,500,5,18,6000641,stochastic_minibatch,completed,True,False,86400,0.3797830219846219,0.3797830219846219,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,3,23,1000,3,20,1000,1000,1000,23,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.00039117483754391724,0.0003243366533740577,0.00039117483754391724,True,,,,nan,nan,,,,,,nan,0.014096861362335978,9.936075013446047e-05,0,0.00039117483754391724,0,,
cvar,500,5,19,6000642,mcp,completed,True,False,86400,71.11510798893869,71.11510798893869,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,3,23,1000,3,20,1000,1000,1000,23,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.0,0.0,0.0,True,,pathampl,,nan,nan,,,,,,nan,nan,nan,,nan,,,
cvar,500,5,19,6000642,screened_dual,completed,True,False,86400,3415.5634023749735,3415.5634023749735,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,3,23,1000,3,20,1000,1000,1000,23,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.0085040014167308,0.0085040014167308,0.00850400141661456,True,,,1,0.0085040014167308,-0.0871625926284979,,,,,,1.674793637107541e-11,nan,nan,,nan,,,
cvar,500,5,19,6000642,action_dual,completed,True,False,86400,3870.628365747165,3870.628365747165,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,3,23,1000,3,20,1000,1000,1000,23,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.007154339721747172,0.007153931498898647,0.007154339721747172,True,,,1,0.007154339721747172,nan,,,,,,3.036182416593647e-12,nan,nan,,nan,,,
cvar,500,5,19,6000642,restricted_mcp,completed,True,False,86400,9.377808107063174,9.377808107063174,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,3,23,1000,3,20,1000,1000,1000,23,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.008055123517203444,0.008055123517203444,0.006363231058233887,True,,pathampl,1,0.008055123517203444,nan,,,,,,nan,nan,nan,,nan,,,
cvar,500,5,19,6000642,stochastic_full_batch,completed,True,False,86400,8.111225469969213,8.111225469969213,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,3,23,1000,3,20,1000,1000,1000,23,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.0008150835062875617,5.887692220829521e-05,0.0008150835062875617,True,,,,nan,nan,,,,,,nan,0.014515425404336,0.00010534878733442148,0,0.0008150835062875617,0,,
cvar,500,5,19,6000642,stochastic_minibatch,completed,True,False,86400,0.3294492869172245,0.3294492869172245,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,3,23,1000,3,20,1000,1000,1000,23,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.0008150835062875617,5.887692220829521e-05,0.0008150835062875617,True,,,,nan,nan,,,,,,nan,0.014515425404336,0.00010534878733442148,0,0.0008150835062875617,0,,
cvar,500,10,0,6001123,mcp,completed,False,False,86400,306.9881430109963,306.9881430109963,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,4,23,1000,3,20,1000,1000,1000,23,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,nan,nan,nan,False,"No available solver found or acceptable solution produced. Tried: pathampl. pathampl: status=warning, termination=maxIterations. Install PATH/PATHAMPL or IPOPT and make it visible to Pyomo.",,,nan,nan,,,,,,nan,nan,nan,,nan,,,
cvar,500,10,0,6001123,screened_dual,timeout,False,True,86400,86400,1531185.2194844182,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,4,23,1000,3,20,1000,1000,1000,23,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,,,,,,,,,,,,,,,,,,,,,True,0.008587484555092229
cvar,500,10,0,6001123,action_dual,timeout,False,True,86400,86400,193195.38386326982,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,4,23,1000,3,20,1000,1000,1000,23,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,,,,,,,,,,,,,,,,,,,,,True,0.009809187543775355
cvar,500,10,0,6001123,restricted_mcp,completed,True,False,86400,592.0333026261069,592.0333026261069,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,4,23,1000,3,20,1000,1000,1000,23,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.009768339385267444,0.007267643334418539,0.009768339385267444,True,,pathampl,21,0.009768339385267444,nan,,,,,,nan,nan,nan,,nan,,,
cvar,500,10,0,6001123,stochastic_full_batch,completed,True,False,86400,7.520304220262915,7.520304220262915,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,4,23,1000,3,20,1000,1000,1000,23,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.0007085170544878228,0.00018148179922794494,0.0007085170544878228,True,,,,nan,nan,,,,,,nan,0.012679699074089118,8.038738430472822e-05,0,0.0007085170544878228,0,,
cvar,500,10,0,6001123,stochastic_minibatch,completed,True,False,86400,0.364664725959301,0.364664725959301,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,4,23,1000,3,20,1000,1000,1000,23,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.0007085170544878228,0.00018148179922794494,0.0007085170544878228,True,,,,nan,nan,,,,,,nan,0.012679699074089118,8.038738430472822e-05,0,0.0007085170544878228,0,,
cvar,500,10,1,6001124,mcp,completed,False,False,86400,298.87549933814444,298.87549933814444,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,4,23,1000,3,20,1000,1000,1000,23,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,nan,nan,nan,False,Cannot load a SolverResults object with bad status: error,,,nan,nan,,,,,,nan,nan,nan,,nan,,,
cvar,500,10,1,6001124,screened_dual,completed,True,False,86400,7086.045428001089,7086.045428001089,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,4,23,1000,3,20,1000,1000,1000,23,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.009435479458592744,0.009435479458592744,0.00943547647503673,True,,,1,0.009435479458592744,-0.035826714951492394,,,,,,9.281464485866309e-14,nan,nan,,nan,,,
cvar,500,10,1,6001124,action_dual,completed,True,False,86400,4722.843725932995,4722.843725932995,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,4,23,1000,3,20,1000,1000,1000,23,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.008033123591869529,0.008026956613733427,0.008033123591869529,True,,,1,0.008033123591869529,nan,,,,,,7.04181157828998e-12,nan,nan,,nan,,,
cvar,500,10,1,6001124,restricted_mcp,completed,True,False,86400,9.577776301186532,9.577776301186532,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,4,23,1000,3,20,1000,1000,1000,23,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.008991991885639039,0.008991991885639039,0.007979152733596062,True,,pathampl,1,0.008991991885639039,nan,,,,,,nan,nan,nan,,nan,,,
cvar,500,10,1,6001124,stochastic_full_batch,completed,True,False,86400,8.40628583310172,8.40628583310172,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,4,23,1000,3,20,1000,1000,1000,23,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.00037829258973443025,0.0003556272672718963,0.00037829258973443025,True,,,,nan,nan,,,,,,nan,0.012892357290160352,8.31064382485754e-05,0,0.00037829258973443025,0,,
cvar,500,10,1,6001124,stochastic_minibatch,completed,True,False,86400,0.5075089910533279,0.5075089910533279,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,4,23,1000,3,20,1000,1000,1000,23,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.00037829258973443025,0.0003556272672718963,0.00037829258973443025,True,,,,nan,nan,,,,,,nan,0.012892357290160352,8.31064382485754e-05,0,0.00037829258973443025,0,,
cvar,500,10,2,6001125,mcp,completed,False,False,86400,305.24308235105127,305.24308235105127,capped_run,,,0.5,0.5,0.01,0.006666666666666667,4,23,1000,3,20,1000,1000,1000,23,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,nan,nan,nan,False,"No available solver found or acceptable solution produced. Tried: pathampl. pathampl: status=warning, termination=maxIterations. Install PATH/PATHAMPL or IPOPT and make it visible to Pyomo.",,,nan,nan,nan,,nan,,,nan,nan,nan,,nan,,,
cvar,500,10,2,6001125,screened_dual,completed,True,False,86400,5213.692171064671,5213.692171064671,capped_run,,,0.5,0.5,0.01,0.006666666666666667,4,23,1000,3,20,1000,1000,1000,23,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.009717731108101257,0.009717723648770993,0.009717731108101257,True,,,1,0.009717731108101257,-0.04355417105533856,-0.04355417105533856,True,7.382761069152366e-12,1,Optimization terminated successfully,1.8318679906315083e-14,nan,nan,,nan,,,
cvar,500,10,2,6001125,action_dual,timeout,False,True,86400,86400,86400.0,capped_run,124,GNU timeout reached the per-method wall-clock cap.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cvar,500,10,2,6001125,restricted_mcp,completed,True,False,86400,1057.0255753071979,1057.0255753071979,capped_run,,,0.5,0.5,0.01,0.006666666666666667,4,23,1000,3,20,1000,1000,1000,23,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.007592655645055291,0.007592655645055291,0.0053568252818333995,True,,pathampl,25,0.007592655645055291,nan,nan,,nan,,,nan,nan,nan,,nan,,,
cvar,500,10,2,6001125,stochastic_full_batch,completed,False,False,86400,346.81422420497984,346.81422420497984,capped_run,,,0.5,0.5,0.01,0.006666666666666667,4,23,1000,3,20,1000,1000,1000,23,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.0013899825326227355,0.0013899825326227355,0.0008139661976014345,True,,,,nan,nan,nan,,nan,,,nan,0.7071172770821444,0.2500074217740331,1000,0.0013899825326227355,1000,,
cvar,500,10,2,6001125,stochastic_minibatch,completed,False,False,86400,336.15597908897325,336.15597908897325,capped_run,,,0.5,0.5,0.01,0.006666666666666667,4,23,1000,3,20,1000,1000,1000,23,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.0012926525441235848,0.0012926525441235848,0.0007751114767118872,True,,,,nan,nan,nan,,nan,,,nan,0.70731665965939,0.2501484285158586,1000,0.0012926525441235848,1000,,
cvar,500,10,3,6001126,mcp,completed,False,False,86400,307.3728209568653,307.3728209568653,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,4,23,1000,3,20,1000,1000,1000,23,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,nan,nan,nan,False,"No available solver found or acceptable solution produced. Tried: pathampl. pathampl: status=warning, termination=maxIterations. Install PATH/PATHAMPL or IPOPT and make it visible to Pyomo.",,,nan,nan,,,,,,nan,nan,nan,,nan,,,
cvar,500,10,3,6001126,screened_dual,timeout,False,True,86400,86400,413784.6153929222,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,4,23,1000,3,20,1000,1000,1000,23,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,,,,,,,,,,,,,,,,,,,,,True,0.009146889512755663
cvar,500,10,3,6001126,action_dual,completed,True,False,86400,5299.278331467882,5299.278331467882,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,4,23,1000,3,20,1000,1000,1000,23,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.00989658596466364,0.009896575620246761,0.00989658596466364,True,,,1,0.00989658596466364,nan,,,,,,1.4016010574380289e-12,nan,nan,,nan,,,
cvar,500,10,3,6001126,restricted_mcp,completed,True,False,86400,702.602933390066,702.602933390066,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,4,23,1000,3,20,1000,1000,1000,23,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.009021948943467306,0.008750277251505956,0.009021948943467306,True,,pathampl,25,0.009021948943467306,nan,,,,,,nan,nan,nan,,nan,,,
cvar,500,10,3,6001126,stochastic_full_batch,completed,True,False,86400,7.836442952975631,7.836442952975631,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,4,23,1000,3,20,1000,1000,1000,23,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.0009113243044019392,0.0009113243044019392,0.0005297236614887346,True,,,,nan,nan,,,,,,nan,0.015619741056366977,0.00012198815533397807,0,0.0009113243044019392,0,,
cvar,500,10,3,6001126,stochastic_minibatch,completed,True,False,86400,0.40511561976745725,0.40511561976745725,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,4,23,1000,3,20,1000,1000,1000,23,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.0009113243044019392,0.0009113243044019392,0.0005297236614887346,True,,,,nan,nan,,,,,,nan,0.015619741056366977,0.00012198815533397807,0,0.0009113243044019392,0,,
cvar,500,10,4,6001127,mcp,completed,False,False,86400,307.2642115941271,307.2642115941271,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,4,23,1000,3,20,1000,1000,1000,23,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,nan,nan,nan,False,"No available solver found or acceptable solution produced. Tried: pathampl. pathampl: status=warning, termination=maxIterations. Install PATH/PATHAMPL or IPOPT and make it visible to Pyomo.",,,nan,nan,,,,,,nan,nan,nan,,nan,,,
cvar,500,10,4,6001127,screened_dual,timeout,False,True,86400,86400,1301009.497538534,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,4,23,1000,3,20,1000,1000,1000,23,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,,,,,,,,,,,,,,,,,,,,,True,0.009854050414540183
cvar,500,10,4,6001127,action_dual,timeout,False,True,86400,86400,92934.57478557294,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,4,23,1000,3,20,1000,1000,1000,23,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,,,,,,,,,,,,,,,,,,,,,True,0.008380835622214478
cvar,500,10,4,6001127,restricted_mcp,completed,True,False,86400,34.84577774209902,34.84577774209902,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,4,23,1000,3,20,1000,1000,1000,23,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.00867341406698846,0.008190824150707543,0.00867341406698846,True,,pathampl,2,0.00867341406698846,nan,,,,,,nan,nan,nan,,nan,,,
cvar,500,10,4,6001127,stochastic_full_batch,completed,False,False,86400,576.5258533591405,576.5258533591405,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,4,23,1000,3,20,1000,1000,1000,23,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.001573169342591496,0.00047423754861203316,0.001573169342591496,True,,,,nan,nan,,,,,,nan,0.7071842818895021,0.2500548042757854,1000,0.001573169342591496,1000,,
cvar,500,10,4,6001127,stochastic_minibatch,completed,False,False,86400,560.8583101667464,560.8583101667464,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,4,23,1000,3,20,1000,1000,1000,23,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.00142195591348232,0.0005295099176149676,0.00142195591348232,True,,,,nan,nan,,,,,,nan,0.7072297832163305,0.2500869831341089,1000,0.00142195591348232,1000,,
cvar,500,10,5,6001128,mcp,completed,False,False,86400,306.52351171476766,306.52351171476766,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,4,23,1000,3,20,1000,1000,1000,23,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,nan,nan,nan,False,"No available solver found or acceptable solution produced. Tried: pathampl. pathampl: status=warning, termination=maxIterations. Install PATH/PATHAMPL or IPOPT and make it visible to Pyomo.",,,nan,nan,,,,,,nan,nan,nan,,nan,,,
cvar,500,10,5,6001128,screened_dual,timeout,False,True,86400,86400,1453714.4926433032,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,4,23,1000,3,20,1000,1000,1000,23,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,,,,,,,,,,,,,,,,,,,,,True,0.009202617594853135
cvar,500,10,5,6001128,action_dual,completed,True,False,86400,2969.2252013678662,2969.2252013678662,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,4,23,1000,3,20,1000,1000,1000,23,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.009783444438231537,0.009610298652429794,0.009783444438231537,True,,,1,0.009783444438231537,nan,,,,,,6.4432903457145585e-12,nan,nan,,nan,,,
cvar,500,10,5,6001128,restricted_mcp,completed,True,False,86400,1393.4576302701607,1393.4576302701607,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,4,23,1000,3,20,1000,1000,1000,23,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.009920422259440231,0.009920422259440231,0.007859664289093404,True,,pathampl,43,0.009920422259440231,nan,,,,,,nan,nan,nan,,nan,,,
cvar,500,10,5,6001128,stochastic_full_batch,completed,True,False,86400,7.271028965711594,7.271028965711594,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,4,23,1000,3,20,1000,1000,1000,23,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.00035801253983031023,0.0003126590212979563,0.00035801253983031023,True,,,,nan,nan,,,,,,nan,0.011671273203621001,6.810930909678081e-05,0,0.00035801253983031023,0,,
cvar,500,10,5,6001128,stochastic_minibatch,completed,True,False,86400,0.4111027931794524,0.4111027931794524,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,4,23,1000,3,20,1000,1000,1000,23,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.00035801253983031023,0.0003126590212979563,0.00035801253983031023,True,,,,nan,nan,,,,,,nan,0.011671273203621001,6.810930909678081e-05,0,0.00035801253983031023,0,,
cvar,500,10,6,6001129,mcp,completed,False,False,86400,237.22826596396044,237.22826596396044,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,4,23,1000,3,20,1000,1000,1000,23,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,nan,nan,nan,False,Cannot load a SolverResults object with bad status: error,,,nan,nan,,,,,,nan,nan,nan,,nan,,,
cvar,500,10,6,6001129,screened_dual,timeout,False,True,86400,86400,1192872.8181366879,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,4,23,1000,3,20,1000,1000,1000,23,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,,,,,,,,,,,,,,,,,,,,,True,0.009417560145579928
cvar,500,10,6,6001129,action_dual,completed,True,False,86400,6625.344423974864,6625.344423974864,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,4,23,1000,3,20,1000,1000,1000,23,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.009726818528822012,0.009726818528822012,0.00972679631039991,True,,,1,0.009726818528822012,nan,,,,,,5.672684544322237e-13,nan,nan,,nan,,,
cvar,500,10,6,6001129,restricted_mcp,completed,True,False,86400,1452.9661786439829,1452.9661786439829,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,4,23,1000,3,20,1000,1000,1000,23,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.009994601284213145,0.007640831179558993,0.009994601284213145,True,,pathampl,44,0.009994601284213145,nan,,,,,,nan,nan,nan,,nan,,,
cvar,500,10,6,6001129,stochastic_full_batch,completed,False,False,86400,662.6744040730409,662.6744040730409,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,4,23,1000,3,20,1000,1000,1000,23,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.0010181713140046122,0.0010181713140046122,0.0003297929789516929,True,,,,nan,nan,,,,,,nan,0.5482715801139743,0.15030086278033705,1000,0.0010181713140046122,1000,,
cvar,500,10,6,6001129,stochastic_minibatch,completed,False,False,86400,647.2702447953634,647.2702447953634,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,4,23,1000,3,20,1000,1000,1000,23,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.0010360107687192865,0.0010360107687192865,0.0003301703129502398,True,,,,nan,nan,,,,,,nan,0.7071755095882092,0.2500486006806717,1000,0.0010360107687192865,1000,,
cvar,500,10,7,6001130,mcp,completed,False,False,86400,307.991452048067,307.991452048067,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,4,23,1000,3,20,1000,1000,1000,23,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,nan,nan,nan,False,"No available solver found or acceptable solution produced. Tried: pathampl. pathampl: status=warning, termination=maxIterations. Install PATH/PATHAMPL or IPOPT and make it visible to Pyomo.",,,nan,nan,,,,,,nan,nan,nan,,nan,,,
cvar,500,10,7,6001130,screened_dual,timeout,False,True,86400,86400,119569.62769466592,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,4,23,1000,3,20,1000,1000,1000,23,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,,,,,,,,,,,,,,,,,,,,,True,0.009440307985412288
cvar,500,10,7,6001130,action_dual,timeout,False,True,86400,86400,644519.8429171927,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,4,23,1000,3,20,1000,1000,1000,23,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,,,,,,,,,,,,,,,,,,,,,True,0.008811123296569412
cvar,500,10,7,6001130,restricted_mcp,completed,True,False,86400,122.34714985731989,122.34714985731989,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,4,23,1000,3,20,1000,1000,1000,23,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.00914271187551613,0.00914271187551613,0.007793808589074636,True,,pathampl,5,0.00914271187551613,nan,,,,,,nan,nan,nan,,nan,,,
cvar,500,10,7,6001130,stochastic_full_batch,completed,True,False,86400,105.17866954999045,105.17866954999045,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,4,23,1000,3,20,1000,1000,1000,23,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.0009983548203496007,0.0008109637293524097,0.0009983548203496007,True,,,,nan,nan,,,,,,nan,0.7072257311562263,0.25008411740472947,200,0.0009983548203496007,200,,
cvar,500,10,7,6001130,stochastic_minibatch,completed,True,False,86400,47.018864040263,47.018864040263,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,4,23,1000,3,20,1000,1000,1000,23,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.0009968331142792275,0.0008454477975810559,0.0009968331142792275,True,,,,nan,nan,,,,,,nan,0.707137574672275,0.2500217747566936,100,0.0009968331142792275,100,,
cvar,500,10,8,6001131,mcp,completed,False,False,86400,250.2803825819865,250.2803825819865,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,4,23,1000,3,20,1000,1000,1000,23,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,nan,nan,nan,False,Cannot load a SolverResults object with bad status: error,,,nan,nan,,,,,,nan,nan,nan,,nan,,,
cvar,500,10,8,6001131,screened_dual,completed,True,False,86400,6888.405315142591,6888.405315142591,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,4,23,1000,3,20,1000,1000,1000,23,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.00879562302651049,0.008795623026508492,0.00879562302651049,True,,,1,0.00879562302651049,-0.030977715699072834,,,,,,2.0108359422010835e-12,nan,nan,,nan,,,
cvar,500,10,8,6001131,action_dual,timeout,False,True,86400,86400,678650.9300374971,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,4,23,1000,3,20,1000,1000,1000,23,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,,,,,,,,,,,,,,,,,,,,,True,0.009528852408147936
cvar,500,10,8,6001131,restricted_mcp,completed,True,False,86400,389.1809762730263,389.1809762730263,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,4,23,1000,3,20,1000,1000,1000,23,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.009992995293874596,0.009992995293874596,0.008274298455011153,True,,pathampl,15,0.009992995293874596,nan,,,,,,nan,nan,nan,,nan,,,
cvar,500,10,8,6001131,stochastic_full_batch,completed,True,False,86400,7.077933453023434,7.077933453023434,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,4,23,1000,3,20,1000,1000,1000,23,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.0008315927586898808,0.000560783113481067,0.0008315927586898808,True,,,,nan,nan,,,,,,nan,0.014986907053463543,0.00011230369151457765,0,0.0008315927586898808,0,,
