,sample,gamma,x,y,in_sample_payoff1,in_sample_payoff2,oos_mean1,oos_std1,oos_min1,oos_mean2,oos_std2,oos_min2
850,77,0.30000000000000004,[0. 1.],[0. 1.],0.8000000019596886,0.8000000019596886,0.7635000018702777,0.4249326427619339,0.0,0.7635000018702777,0.4249326427619339,0.0
851,77,0.4,[0. 1.],[0. 1.],0.8000000020358968,0.8000000020358968,0.763500001943009,0.4249326428024132,0.0,0.763500001943009,0.4249326428024132,0.0
852,77,0.5,[0. 1.],[0. 1.],0.8000000021360066,0.8000000021360066,0.7635000020385513,0.424932642855588,0.0,0.7635000020385513,0.424932642855588,0.0
853,77,0.6000000000000001,[0. 1.],[0. 1.],0.8000000022592881,0.8000000022592881,0.7635000021562082,0.42493264292107097,0.0,0.7635000021562082,0.42493264292107097,0.0
854,77,0.7000000000000001,[0. 1.],[0. 1.],0.8000000024049537,0.8000000024049537,0.763500002295228,0.42493264299844363,0.0,0.763500002295228,0.42493264299844363,0.0
855,77,0.8,[0. 1.],[0. 1.],0.8000000025721382,0.8000000025721382,0.7635000024547842,0.4249326430872463,0.0,0.7635000024547842,0.4249326430872463,0.0
856,77,0.9,[0. 1.],[0. 1.],0.800000002759877,0.800000002759877,0.7635000026339578,0.42493264318696683,0.0,0.7635000026339578,0.42493264318696683,0.0
857,77,1.0,[0. 1.],[0. 1.],0.8000000029670897,0.8000000029670897,0.7635000028317165,0.424932643297031,0.0,0.7635000028317165,0.424932643297031,0.0
858,78,0.0,[0.6 0.4],[0.6 0.4],1.4399999999981026,1.4400000000007678,1.5349079999982582,0.9739144888199092,0.16000000000092354,1.5349080000016404,0.9739144888230523,0.16000000000092354
859,78,0.1,[0.541 0.459],[0.541 0.459],1.3249931353801285,1.3249931386736713,1.4440498544941096,0.9291795763670732,0.21091906910313957,1.444049858673615,0.9291795803513279,0.21091906910313957
860,78,0.2,[0.49 0.51],[0.49 0.51],1.2314863258025999,1.231486325802545,1.3683045089179202,0.8887639305033531,0.2604518430439304,1.3683045089178512,0.8887639305032858,0.2604518430439304
861,78,0.30000000000000004,[0. 1.],[0. 1.],0.599999986160271,0.599999986160271,0.7634999823889445,0.42493263191942665,0.0,0.7634999823889445,0.42493263191942665,0.0
862,78,0.4,[1. 0.],[1. 0.],2.3999999447583154,2.3999999447583154,2.2322999486183273,1.309097640021011,0.0,2.2322999486183273,1.309097640021011,0.0
863,78,0.5,[0. 1.],[0. 1.],0.5999999851958144,0.5999999851958144,0.7634999811616736,0.42493263123637826,0.0,0.7634999811616736,0.42493263123637826,0.0
864,78,0.6000000000000001,[1. 0.],[1. 0.],2.3999999883799212,2.3999999883799212,2.232299989191874,1.3090976638147378,0.0,2.232299989191874,1.3090976638147378,0.0
865,78,0.7000000000000001,[0. 1.],[0. 1.],0.5999999837161527,0.5999999837161527,0.7634999792788045,0.4249326301884506,0.0,0.7634999792788045,0.4249326301884506,0.0
866,78,0.8,[0. 1.],[0. 1.],0.5999999827706614,0.5999999827706614,0.7634999780756664,0.42493262951883376,0.0,0.7634999780756664,0.42493262951883376,0.0
867,78,0.9,[0. 1.],[0. 1.],0.5999999816798868,0.5999999816798868,0.7634999766876557,0.4249326287463241,0.0,0.7634999766876557,0.4249326287463241,0.0
868,78,1.0,[1. 0.],[1. 0.],2.3999999999942236,2.3999999999942236,2.232299999994627,1.3090976701498442,0.0,2.232299999994627,1.3090976701498442,0.0
869,79,0.0,[0. 1.],[0. 1.],0.5999999152246802,0.5999999152246802,0.7634998921234057,0.42493258168134673,0.0,0.7634998921234057,0.42493258168134673,0.0
870,79,0.1,[0. 1.],[0. 1.],0.5999999864804908,0.5999999864804908,0.7634999827964247,0.42493263214621324,0.0,0.7634999827964247,0.42493263214621324,0.0
871,79,0.2,[0. 1.],[0. 1.],0.5999999862525599,0.5999999862525599,0.7634999825063824,0.4249326319847877,0.0,0.7634999825063824,0.4249326319847877,0.0
872,79,0.30000000000000004,[0. 1.],[0. 1.],0.5999999858782802,0.5999999858782802,0.7634999820301118,0.4249326317197149,0.0,0.7634999820301118,0.4249326317197149,0.0
873,79,0.4,[0. 1.],[0. 1.],0.5999999853563542,0.5999999853563542,0.7634999813659605,0.42493263135007603,0.0,0.7634999813659605,0.42493263135007603,0.0
874,79,0.5,[0. 1.],[0. 1.],0.5999999846851396,0.5999999846851396,0.7634999805118404,0.4249326308747077,0.0,0.7634999805118404,0.4249326308747077,0.0
875,79,0.6000000000000001,[0. 1.],[0. 1.],0.5999999462916659,0.5999999462916659,0.7634999316561448,0.4249326036836406,0.0,0.7634999316561448,0.4249326036836406,0.0
876,79,0.7000000000000001,[0. 1.],[0. 1.],0.5999999432144785,0.5999999432144785,0.7634999277404241,0.4249326015043117,0.0,0.7634999277404241,0.4249326015043117,0.0
877,79,0.8,[0. 1.],[0. 1.],0.5999999396632482,0.5999999396632482,0.763499923221483,0.4249325989892555,0.0,0.763499923221483,0.4249325989892555,0.0
878,79,0.9,[0. 1.],[0. 1.],0.5999999356370526,0.5999999356370526,0.7634999180981495,0.4249325961378189,0.0,0.7634999180981495,0.4249325961378189,0.0
879,79,1.0,[1. 0.],[1. 0.],3.0000008811325776,3.0000011927570047,2.232300655650751,1.3090980546491966,0.0,2.232300919285017,1.3090982092534342,0.0
880,80,0.0,[0. 1.],[0. 1.],0.9999999842372437,0.9999999842372437,0.7634999879651355,0.4249326350229047,0.0,0.7634999879651355,0.4249326350229047,0.0
881,80,0.1,[0. 1.],[0. 1.],0.9999999924371857,0.9999999924371857,0.7634999942257913,0.42493263850732776,0.0,0.7634999942257913,0.42493263850732776,0.0
882,80,0.2,[0. 1.],[0. 1.],1.0000000001023137,1.0000000001023137,0.7635000000781168,0.4249326417644909,0.0,0.7635000000781168,0.4249326417644909,0.0
883,80,0.30000000000000004,[0. 1.],[0. 1.],0.9999999927138999,0.9999999927138999,0.7634999944370625,0.4249326386249126,0.0,0.7634999944370625,0.4249326386249126,0.0
884,80,0.4,[0. 1.],[0. 1.],0.9999999927400794,0.9999999927400794,0.7634999944570507,0.4249326386360372,0.0,0.7634999944570507,0.4249326386360372,0.0
885,80,0.5,[0. 1.],[0. 1.],1.0000000095446653,1.0000000095446653,0.763500007287352,0.42493264577685425,0.0,0.763500007287352,0.42493264577685425,0.0
886,80,0.6000000000000001,[0. 1.],[0. 1.],1.0000000124516126,1.0000000124516126,0.7635000095068065,0.4249326470121111,0.0,0.7635000095068065,0.4249326470121111,0.0
887,80,0.7000000000000001,[0. 1.],[0. 1.],1.0000000131608555,1.0000000131608555,0.7635000100483132,0.42493264731349156,0.0,0.7635000100483132,0.42493264731349156,0.0
888,80,0.8,[0. 1.],[0. 1.],1.000000000077617,1.000000000077617,0.7635000000592603,0.4249326417539964,0.0,0.7635000000592603,0.4249326417539964,0.0
889,80,0.9,[0. 1.],[0. 1.],1.0000000149067034,1.0000000149067034,0.7635000113812681,0.42493264805535935,0.0,0.7635000113812681,0.42493264805535935,0.0
890,80,1.0,[0. 1.],[0. 1.],1.0000000004099254,1.0000000004099254,0.7635000003129783,0.42493264189520513,0.0,0.7635000003129783,0.42493264189520513,0.0
891,81,0.0,[0. 1.],[0. 1.],0.5999999152246802,0.5999999152246802,0.7634998921234057,0.42493258168134673,0.0,0.7634998921234057,0.42493258168134673,0.0
892,81,0.1,[0. 1.],[0. 1.],0.5999999864804908,0.5999999864804908,0.7634999827964247,0.42493263214621324,0.0,0.7634999827964247,0.42493263214621324,0.0
893,81,0.2,[0. 1.],[0. 1.],0.5999999862525599,0.5999999862525599,0.7634999825063824,0.4249326319847877,0.0,0.7634999825063824,0.4249326319847877,0.0
894,81,0.30000000000000004,[0. 1.],[0. 1.],0.5999999858782802,0.5999999858782802,0.7634999820301118,0.4249326317197149,0.0,0.7634999820301118,0.4249326317197149,0.0
895,81,0.4,[0. 1.],[0. 1.],0.5999999853563542,0.5999999853563542,0.7634999813659605,0.42493263135007603,0.0,0.7634999813659605,0.42493263135007603,0.0
896,81,0.5,[0. 1.],[0. 1.],0.5999999846851396,0.5999999846851396,0.7634999805118404,0.4249326308747077,0.0,0.7634999805118404,0.4249326308747077,0.0
897,81,0.6000000000000001,[0. 1.],[0. 1.],0.5999999462916659,0.5999999462916659,0.7634999316561448,0.4249326036836406,0.0,0.7634999316561448,0.4249326036836406,0.0
898,81,0.7000000000000001,[0. 1.],[0. 1.],0.5999999432144785,0.5999999432144785,0.7634999277404241,0.4249326015043117,0.0,0.7634999277404241,0.4249326015043117,0.0
899,81,0.8,[0. 1.],[0. 1.],0.5999999396632482,0.5999999396632482,0.763499923221483,0.4249325989892555,0.0,0.763499923221483,0.4249325989892555,0.0
900,81,0.9,[0. 1.],[0. 1.],0.5999999356370526,0.5999999356370526,0.7634999180981495,0.4249325961378189,0.0,0.7634999180981495,0.4249325961378189,0.0
901,81,1.0,[1. 0.],[1. 0.],3.0000008811325776,3.0000011927570047,2.232300655650751,1.3090980546491966,0.0,2.232300919285017,1.3090982092534342,0.0
902,82,0.0,[0.429 0.571],[0.429 0.571],0.7714285714286794,0.7714285714289263,1.2808714285715221,0.8374538444416606,0.32653061224513513,1.2808714285721485,0.8374538444422752,0.32653061224513513
903,82,0.1,[0.409 0.591],[0.409 0.591],0.7522419950521949,0.7522419950539233,1.2533582704993809,0.8200897030118347,0.34947040688876263,1.253358270503767,0.8200897030161457,0.34947040688876263
904,82,0.2,[0.39 0.61],[0.39 0.61],0.7352740997689348,0.7352740998514313,1.2279335608843995,0.8034699507625231,0.37164345576048097,1.2279335610937756,0.8034699509685967,0.37164345576048097
905,82,0.30000000000000004,[0.373 0.627],[0.373 0.627],0.7202287294914719,0.720228730331663,1.2043733414771207,0.7875532876527532,0.3930575330855404,1.2043733436095263,0.7875532897528643,0.3930575330855404
906,82,0.4,[0.357 0.643],[0.357 0.643],0.7068558799832579,0.7068558843699614,1.1824840718197216,0.7723035035162215,0.3818842830486418,1.1824840829531749,0.7723035144805672,0.3818842830486418
907,82,0.5,[0.341 0.659],[0.341 0.659],0.6949434600645119,0.6949434757913422,1.1620976880033118,0.7576880932523959,0.34979174699896504,1.1620977279180076,0.7576881325353105,0.34979174699896504
908,82,0.6000000000000001,[1. 0.],[1. 0.],1.8000000000000043,1.8000000000000043,2.2323000000000053,1.309097670152998,0.0,2.2323000000000053,1.309097670152998,0.0
909,82,0.7000000000000001,[1. 0.],[1. 0.],1.800000000000004,1.800000000000004,2.2323000000000053,1.309097670152998,0.0,2.2323000000000053,1.309097670152998,0.0
910,82,0.8,[1. 0.],[1. 0.],1.8000000000000045,1.8000000000000045,2.2323000000000053,1.309097670152998,0.0,2.2323000000000053,1.309097670152998,0.0
911,82,0.9,[1. 0.],[1. 0.],1.7999999853566795,1.7999999853566795,2.232299981839842,1.3090976595032524,0.0,2.232299981839842,1.3090976595032524,0.0
912,82,1.0,[1. 0.],[1. 0.],1.7999999842915129,1.7999999842915129,2.2322999805188575,1.3090976587285816,0.0,2.2322999805188575,1.3090976587285816,0.0
913,83,0.0,[0. 1.],[0. 1.],0.5999999152246802,0.5999999152246802,0.7634998921234057,0.42493258168134673,0.0,0.7634998921234057,0.42493258168134673,0.0
914,83,0.1,[0. 1.],[0. 1.],0.5999999864804908,0.5999999864804908,0.7634999827964247,0.42493263214621324,0.0,0.7634999827964247,0.42493263214621324,0.0
915,83,0.2,[0. 1.],[0. 1.],0.5999999862525599,0.5999999862525599,0.7634999825063824,0.4249326319847877,0.0,0.7634999825063824,0.4249326319847877,0.0
916,83,0.30000000000000004,[0. 1.],[0. 1.],0.5999999858782802,0.5999999858782802,0.7634999820301118,0.4249326317197149,0.0,0.7634999820301118,0.4249326317197149,0.0
917,83,0.4,[0. 1.],[0. 1.],0.5999999853563542,0.5999999853563542,0.7634999813659605,0.42493263135007603,0.0,0.7634999813659605,0.42493263135007603,0.0
918,83,0.5,[0. 1.],[0. 1.],0.5999999846851396,0.5999999846851396,0.7634999805118404,0.4249326308747077,0.0,0.7634999805118404,0.4249326308747077,0.0
919,83,0.6000000000000001,[0. 1.],[0. 1.],0.5999999462916659,0.5999999462916659,0.7634999316561448,0.4249326036836406,0.0,0.7634999316561448,0.4249326036836406,0.0
920,83,0.7000000000000001,[0. 1.],[0. 1.],0.5999999432144785,0.5999999432144785,0.7634999277404241,0.4249326015043117,0.0,0.7634999277404241,0.4249326015043117,0.0
921,83,0.8,[0. 1.],[0. 1.],0.5999999396632482,0.5999999396632482,0.763499923221483,0.4249325989892555,0.0,0.763499923221483,0.4249325989892555,0.0
922,83,0.9,[0. 1.],[0. 1.],0.5999999356370526,0.5999999356370526,0.7634999180981495,0.4249325961378189,0.0,0.7634999180981495,0.4249325961378189,0.0
923,83,1.0,[1. 0.],[1. 0.],3.0000008811325776,3.0000011927570047,2.232300655650751,1.3090980546491966,0.0,2.232300919285017,1.3090982092534342,0.0
924,84,0.0,[0. 1.],[0. 1.],0.7999999954506269,0.7999999954506269,0.7634999956581918,0.42493263930454295,0.0,0.7634999956581918,0.42493263930454295,0.0
925,84,0.1,[0. 1.],[0. 1.],0.8000000083221388,0.8000000083221388,0.7635000079424409,0.42493264614144993,0.0,0.7635000079424409,0.42493264614144993,0.0
926,84,0.2,[0. 1.],[0. 1.],0.8000000084413996,0.8000000084413996,0.7635000080562607,0.42493264620479715,0.0,0.7635000080562607,0.42493264620479715,0.0
927,84,0.30000000000000004,[0. 1.],[0. 1.],0.8000000086461589,0.8000000086461589,0.7635000082516782,0.4249326463135584,0.0,0.7635000082516782,0.4249326463135584,0.0
928,84,0.4,[0. 1.],[0. 1.],0.8000000089375268,0.8000000089375268,0.7635000085297518,0.42493264646832285,0.0,0.7635000085297518,0.42493264646832285,0.0
929,84,0.5,[0. 1.],[0. 1.],0.7999999999999038,0.7999999999999038,0.7634999999999079,0.42493264172096334,0.0,0.7634999999999079,0.42493264172096334,0.0
930,84,0.6000000000000001,[0. 1.],[0. 1.],0.7999999960775577,0.7999999960775577,0.7634999962565192,0.4249326396375472,0.0,0.7634999962565192,0.4249326396375472,0.0
931,84,0.7000000000000001,[0. 1.],[0. 1.],0.7999999999999965,0.7999999999999965,0.763499999999997,0.42493264172101247,0.0,0.763499999999997,0.42493264172101247,0.0
932,84,0.8,[0. 1.],[0. 1.],0.7999999998659939,0.7999999998659939,0.7634999998721079,0.4249326416498349,0.0,0.7634999998721079,0.4249326416498349,0.0
933,84,0.9,[0.84 0.16],[0.84 0.16],2.1172881239970307,2.1172881239970316,1.9359360776464765,1.1547788236935066,0.02556901912612239,1.9359360776464776,1.154778823693507,0.02556901912612239
934,84,1.0,[0. 1.],[0. 1.],0.7999999999999999,0.7999999999999999,0.7635,0.42493264172101436,0.0,0.7635,0.42493264172101436,0.0
935,85,0.0,[0. 1.],[0. 1.],0.7999999954506269,0.7999999954506269,0.7634999956581918,0.42493263930454295,0.0,0.7634999956581918,0.42493263930454295,0.0
936,85,0.1,[0. 1.],[0. 1.],0.8000000083221388,0.8000000083221388,0.7635000079424409,0.42493264614144993,0.0,0.7635000079424409,0.42493264614144993,0.0
937,85,0.2,[0. 1.],[0. 1.],0.8000000084413996,0.8000000084413996,0.7635000080562607,0.42493264620479715,0.0,0.7635000080562607,0.42493264620479715,0.0
938,85,0.30000000000000004,[0. 1.],[0. 1.],0.8000000086461589,0.8000000086461589,0.7635000082516782,0.4249326463135584,0.0,0.7635000082516782,0.4249326463135584,0.0
939,85,0.4,[0. 1.],[0. 1.],0.8000000089375268,0.8000000089375268,0.7635000085297518,0.42493264646832285,0.0,0.7635000085297518,0.42493264646832285,0.0
940,85,0.5,[0. 1.],[0. 1.],0.7999999999999038,0.7999999999999038,0.7634999999999079,0.42493264172096334,0.0,0.7634999999999079,0.42493264172096334,0.0
941,85,0.6000000000000001,[0. 1.],[0. 1.],0.7999999960775577,0.7999999960775577,0.7634999962565192,0.4249326396375472,0.0,0.7634999962565192,0.4249326396375472,0.0
942,85,0.7000000000000001,[0. 1.],[0. 1.],0.7999999999999965,0.7999999999999965,0.763499999999997,0.42493264172101247,0.0,0.763499999999997,0.42493264172101247,0.0
943,85,0.8,[0. 1.],[0. 1.],0.7999999998659939,0.7999999998659939,0.7634999998721079,0.4249326416498349,0.0,0.7634999998721079,0.4249326416498349,0.0
944,85,0.9,[0.84 0.16],[0.84 0.16],2.1172881239970307,2.1172881239970316,1.9359360776464765,1.1547788236935066,0.02556901912612239,1.9359360776464776,1.154778823693507,0.02556901912612239
945,85,1.0,[0. 1.],[0. 1.],0.7999999999999999,0.7999999999999999,0.7635,0.42493264172101436,0.0,0.7635,0.42493264172101436,0.0
946,86,0.0,[0. 1.],[0. 1.],1.000000008716652,1.000000008716652,0.7635000066551638,0.4249326454250044,0.0,0.7635000066551638,0.4249326454250044,0.0
947,86,0.1,[0. 1.],[0. 1.],1.0000000087890617,1.0000000087890617,0.7635000067104487,0.4249326454557736,0.0,0.7635000067104487,0.4249326454557736,0.0
948,86,0.2,[0. 1.],[0. 1.],1.0000000014991335,1.0000000014991335,0.7635000011445885,0.4249326423580452,0.0,0.7635000011445885,0.4249326423580452,0.0
949,86,0.30000000000000004,[0. 1.],[0. 1.],1.0000000015489434,1.0000000015489434,0.7635000011826184,0.424932642379211,0.0,0.7635000011826184,0.424932642379211,0.0
950,86,0.4,[0. 1.],[0. 1.],1.0000000016186104,1.0000000016186104,0.7635000012358091,0.4249326424088148,0.0,0.7635000012358091,0.4249326424088148,0.0
951,86,0.5,[0. 1.],[0. 1.],1.0000000017081456,1.0000000017081456,0.763500001304169,0.4249326424468613,0.0,0.763500001304169,0.4249326424468613,0.0
952,86,0.6000000000000001,[0. 1.],[0. 1.],1.0000000018175612,1.0000000018175612,0.7635000013877079,0.4249326424933555,0.0,0.7635000013877079,0.4249326424933555,0.0
953,86,0.7000000000000001,[0. 1.],[0. 1.],1.00000000194687,1.00000000194687,0.7635000014864352,0.42493264254830293,0.0,0.7635000014864352,0.42493264254830293,0.0
954,86,0.8,[0. 1.],[0. 1.],1.000000002096086,1.000000002096086,0.7635000016003618,0.42493264261170977,0.0,0.7635000016003618,0.42493264261170977,0.0
955,86,0.9,[0. 1.],[0. 1.],1.0000000022652265,1.0000000022652265,0.7635000017295004,0.424932642683583,0.0,0.7635000017295004,0.424932642683583,0.0
956,86,1.0,[0. 1.],[0. 1.],1.0000000249344072,1.0000000249344072,0.7635000190374198,0.424932652316458,0.0,0.7635000190374198,0.424932652316458,0.0
957,87,0.0,[0.222 0.778],[0.222 0.778],0.5333333333333699,0.5333333333332886,1.0107740740741489,0.6362825102238453,0.1481481481481792,1.0107740740739424,0.6362825102236486,0.1481481481481792
958,87,0.1,[0.201 0.799],[0.201 0.799],0.5127876397094355,0.5127876397104949,0.985032949811543,0.6134816773729823,0.12102783256507266,0.9850329498142317,0.613481677375512,0.12102783256507266
959,87,0.2,[0.181 0.819],[0.181 0.819],0.4952293856490948,0.49522938575802844,0.961571310059357,0.5922769920356722,0.09835898988720258,0.9615713103358304,0.592276992291875,0.09835898988720258
960,87,0.30000000000000004,[0.163 0.837],[0.163 0.837],0.48018707368081065,0.48018707486677425,0.9401064131497242,0.5726051737038723,0.07941231949786892,0.9401064161596998,0.5726051764453015,0.07941231949786892
961,87,0.4,[0.146 0.854],[0.146 0.854],0.46727440311710833,0.4672744094304875,0.9203996407012782,0.5544025793090378,0.06359272012415954,0.9203996567246344,0.5544025936208679,0.06359272012415954
962,87,0.5,[0.13 0.87],[0.13 0.87],0.45617283950617055,0.4561728395061691,0.9022483539094602,0.5376056320963829,0.05041152263374692,0.9022483539094567,0.5376056320963798,0.05041152263374692
963,87,0.6000000000000001,[0.115 0.885],[0.115 0.885],0.4466181054269703,0.4466181057936382,0.8854793564938344,0.5221510407941484,0.03946506279987067,0.8854793574244378,0.5221510415880544,0.03946506279987067
964,87,0.7000000000000001,[0. 1.],[0. 1.],0.39999999999998437,0.39999999999998437,0.7634999999999702,0.4249326417209978,0.0,0.7634999999999702,0.4249326417209978,0.0
965,87,0.8,[1. 0.],[1. 0.],2.40000000000387,2.40000000000387,2.2323000000036,1.3090976701551063,0.0,2.2323000000036,1.3090976701551063,0.0
966,87,0.9,[0.075 0.925],[0.075 0.925],0.42520184544390716,0.4252018454439132,0.8420765538892251,0.48321844675687636,0.016948609509155207,0.8420765538892403,0.48321844675688835,0.016948609509155207
967,87,1.0,[0.063 0.937],[0.063 0.937],0.4199546485259075,0.4199546485259221,0.8295359788356375,0.47251441155639334,0.012093726379432401,0.8295359788356745,0.4725144115564212,0.012093726379432401
968,88,0.0,[0. 1.],[0. 1.],1.0000000097113808,1.0000000097113808,0.763500007414639,0.4249326458476971,0.0,0.763500007414639,0.4249326458476971,0.0
969,88,0.1,[0. 1.],[0. 1.],1.0000000097788122,1.0000000097788122,0.7635000074661232,0.424932645876351,0.0,0.7635000074661232,0.424932645876351,0.0
970,88,0.2,[0. 1.],[0. 1.],1.0000000000686502,1.0000000000686502,0.7635000000524146,0.42493264175018614,0.0,0.7635000000524146,0.42493264175018614,0.0
971,88,0.30000000000000004,[0. 1.],[0. 1.],1.0000000106560878,1.0000000106560878,0.763500008135923,0.42493264624913396,0.0,0.763500008135923,0.42493264624913396,0.0
972,88,0.4,[0. 1.],[0. 1.],1.0000000048469742,1.0000000048469742,0.7635000037006648,0.42493264378065193,0.0,0.7635000037006648,0.42493264378065193,0.0
973,88,0.5,[0. 1.],[0. 1.],1.0000000000153384,1.0000000000153384,0.7635000000117111,0.42493264172753215,0.0,0.7635000000117111,0.42493264172753215,0.0
974,88,0.6000000000000001,[0. 1.],[0. 1.],1.0000000000266964,1.0000000000266964,0.763500000020383,0.42493264173235856,0.0,0.763500000020383,0.42493264173235856,0.0
975,88,0.7000000000000001,[0. 1.],[0. 1.],1.0000000000247165,1.0000000000247165,0.763500000018871,0.42493264173151724,0.0,0.763500000018871,0.42493264173151724,0.0
976,88,0.8,[0. 1.],[0. 1.],1.0000000000213858,1.0000000000213858,0.7635000000163279,0.424932641730102,0.0,0.7635000000163279,0.424932641730102,0.0
977,88,0.9,[0. 1.],[0. 1.],1.000000000017569,1.000000000017569,0.7635000000134138,0.42493264172848005,0.0,0.7635000000134138,0.42493264172848005,0.0
978,88,1.0,[0. 1.],[0. 1.],1.0000000166678493,1.0000000166678493,0.7635000127259028,0.4249326488037276,0.0,0.7635000127259028,0.4249326488037276,0.0
979,89,0.0,[0. 1.],[0. 1.],0.7999999463554921,0.7999999463554921,0.7634999488030225,0.4249326132268863,0.0,0.7634999488030225,0.4249326132268863,0.0
980,89,0.1,[0. 1.],[0. 1.],0.7999999941005648,0.7999999941005648,0.7634999943697267,0.42493263858743613,0.0,0.7634999943697267,0.42493263858743613,0.0
981,89,0.2,[0. 1.],[0. 1.],0.7999999939751951,0.7999999939751951,0.7634999942500768,0.42493263852084406,0.0,0.7634999942500768,0.42493263852084406,0.0
982,89,0.30000000000000004,[0. 1.],[0. 1.],0.7999999937679967,0.7999999937679967,0.763499994052332,0.4249326384107874,0.0,0.763499994052332,0.4249326384107874,0.0
983,89,0.4,[0. 1.],[0. 1.],0.7999999934765615,0.7999999934765615,0.7634999937741932,0.4249326382559869,0.0,0.7634999937741932,0.4249326382559869,0.0
984,89,0.5,[0. 1.],[0. 1.],0.7999999930975783,0.7999999930975783,0.7634999934125012,0.424932638054684,0.0,0.7634999934125012,0.424932638054684,0.0
985,89,0.6000000000000001,[0. 1.],[0. 1.],0.7999999926268611,0.7999999926268611,0.7634999929632605,0.4249326378046551,0.0,0.7634999929632605,0.4249326378046551,0.0
986,89,0.7000000000000001,[0. 1.],[0. 1.],0.7999999920593854,0.7999999920593854,0.7634999924216758,0.42493263750323146,0.0,0.7634999924216758,0.42493263750323146,0.0
987,89,0.8,[0. 1.],[0. 1.],0.7999999702254604,0.7999999702254604,0.7634999715839236,0.4249326259057972,0.0,0.7634999715839236,0.4249326259057972,0.0
988,89,0.9,[0. 1.],[0. 1.],0.7999999675765941,0.7999999675765941,0.7634999690559118,0.42493262449881,0.0,0.7634999690559118,0.42493262449881,0.0
989,89,1.0,[0. 1.],[0. 1.],0.7999999645413535,0.7999999645413535,0.7634999661591543,0.42493262288659395,0.0,0.7634999661591543,0.42493262288659395,0.0
990,90,0.0,[0.429 0.571],[0.429 0.571],0.7714285714286794,0.7714285714289263,1.2808714285715221,0.8374538444416606,0.32653061224513513,1.2808714285721485,0.8374538444422752,0.32653061224513513
991,90,0.1,[0.409 0.591],[0.409 0.591],0.7522419950521949,0.7522419950539233,1.2533582704993809,0.8200897030118347,0.34947040688876263,1.253358270503767,0.8200897030161457,0.34947040688876263
992,90,0.2,[0.39 0.61],[0.39 0.61],0.7352740997689348,0.7352740998514313,1.2279335608843995,0.8034699507625231,0.37164345576048097,1.2279335610937756,0.8034699509685967,0.37164345576048097
993,90,0.30000000000000004,[0.373 0.627],[0.373 0.627],0.7202287294914719,0.720228730331663,1.2043733414771207,0.7875532876527532,0.3930575330855404,1.2043733436095263,0.7875532897528643,0.3930575330855404
994,90,0.4,[0.357 0.643],[0.357 0.643],0.7068558799832579,0.7068558843699614,1.1824840718197216,0.7723035035162215,0.3818842830486418,1.1824840829531749,0.7723035144805672,0.3818842830486418
995,90,0.5,[0.341 0.659],[0.341 0.659],0.6949434600645119,0.6949434757913422,1.1620976880033118,0.7576880932523959,0.34979174699896504,1.1620977279180076,0.7576881325353105,0.34979174699896504
996,90,0.6000000000000001,[1. 0.],[1. 0.],1.8000000000000043,1.8000000000000043,2.2323000000000053,1.309097670152998,0.0,2.2323000000000053,1.309097670152998,0.0
997,90,0.7000000000000001,[1. 0.],[1. 0.],1.800000000000004,1.800000000000004,2.2323000000000053,1.309097670152998,0.0,2.2323000000000053,1.309097670152998,0.0
998,90,0.8,[1. 0.],[1. 0.],1.8000000000000045,1.8000000000000045,2.2323000000000053,1.309097670152998,0.0,2.2323000000000053,1.309097670152998,0.0
999,90,0.9,[1. 0.],[1. 0.],1.7999999853566795,1.7999999853566795,2.232299981839842,1.3090976595032524,0.0,2.232299981839842,1.3090976595032524,0.0
1000,90,1.0,[1. 0.],[1. 0.],1.7999999842915129,1.7999999842915129,2.2322999805188575,1.3090976587285816,0.0,2.2322999805188575,1.3090976587285816,0.0
1001,91,0.0,[0. 1.],[0. 1.],0.7999999954506269,0.7999999954506269,0.7634999956581918,0.42493263930454295,0.0,0.7634999956581918,0.42493263930454295,0.0
1002,91,0.1,[0. 1.],[0. 1.],0.8000000083221388,0.8000000083221388,0.7635000079424409,0.42493264614144993,0.0,0.7635000079424409,0.42493264614144993,0.0
1003,91,0.2,[0. 1.],[0. 1.],0.8000000084413996,0.8000000084413996,0.7635000080562607,0.42493264620479715,0.0,0.7635000080562607,0.42493264620479715,0.0
1004,91,0.30000000000000004,[0. 1.],[0. 1.],0.8000000086461589,0.8000000086461589,0.7635000082516782,0.4249326463135584,0.0,0.7635000082516782,0.4249326463135584,0.0
1005,91,0.4,[0. 1.],[0. 1.],0.8000000089375268,0.8000000089375268,0.7635000085297518,0.42493264646832285,0.0,0.7635000085297518,0.42493264646832285,0.0
1006,91,0.5,[0. 1.],[0. 1.],0.7999999999999038,0.7999999999999038,0.7634999999999079,0.42493264172096334,0.0,0.7634999999999079,0.42493264172096334,0.0
1007,91,0.6000000000000001,[0. 1.],[0. 1.],0.7999999960775577,0.7999999960775577,0.7634999962565192,0.4249326396375472,0.0,0.7634999962565192,0.4249326396375472,0.0
1008,91,0.7000000000000001,[0. 1.],[0. 1.],0.7999999999999965,0.7999999999999965,0.763499999999997,0.42493264172101247,0.0,0.763499999999997,0.42493264172101247,0.0
1009,91,0.8,[0. 1.],[0. 1.],0.7999999998659939,0.7999999998659939,0.7634999998721079,0.4249326416498349,0.0,0.7634999998721079,0.4249326416498349,0.0
