K,n,seed,gamma,alpha,eps,kappa,tau,small_time_s,small_success,small_eta,mcp_time_s,mcp_success,mcp_eta
30,50,305129,0.5,0.05,0.01,8,6,3111.139903416857,False,,9.10844579199329,False,
30,50,305130,0.5,0.05,0.01,8,6,3400.90593512496,False,,10.367674749810249,False,
30,50,305131,0.5,0.05,0.01,8,6,4334.419330124743,False,,10.405693374574184,False,
30,50,305132,0.5,0.05,0.01,8,6,4263.0037019997835,False,,10.337285125162452,False,
30,50,305133,0.5,0.05,0.01,8,6,4794.638548290823,False,,9.84903341718018,False,
30,50,305134,0.5,0.05,0.01,8,6,4769.684621207882,False,,10.513696833048016,False,
30,50,305135,0.5,0.05,0.01,8,6,5155.077810208313,False,,11.190108250360936,False,
30,50,305136,0.5,0.05,0.01,8,6,4606.195855500177,False,,11.365845833905041,False,
30,50,305137,0.5,0.05,0.01,8,6,4826.599871874787,False,,10.535021291580051,False,
30,50,305138,0.5,0.05,0.01,8,6,5051.520461292006,False,,10.725222249981016,False,
30,50,305139,0.5,0.05,0.01,8,6,4840.102867625188,False,,34.3026789999567,False,
30,50,305140,0.5,0.05,0.01,8,6,4675.189809041098,False,,8.174238624982536,False,
30,50,305141,0.5,0.05,0.01,8,6,4747.825946624856,False,,5.310213541146368,False,
30,50,305142,0.5,0.05,0.01,8,6,4209.503442457877,False,,5.435967875178903,False,
100,5,1000623,0.5,0.05,0.01,3,10,2390.414375708904,False,0.010569180579707904,0.9974517920054495,True,-6.177634515047714e-10
100,5,1000624,0.5,0.05,0.01,3,10,2483.8433840419166,False,0.012109385105825599,1.2948314999230206,True,-2.6998882185491624e-08
100,5,1000625,0.5,0.05,0.01,3,10,2533.5089832921512,False,0.010751162090511024,0.45400174986571074,True,-7.311085070682566e-11
100,5,1000626,0.5,0.05,0.01,3,10,2628.9778556250967,False,0.013815806532675778,1.1707479590550065,True,-3.1073117412461215e-09
100,5,1000627,0.5,0.05,0.01,3,10,1004.4303657501005,True,0.006659852158282076,0.5826073340140283,True,-4.4451031744330294e-10
100,5,1000628,0.5,0.05,0.01,3,10,2838.5101098748855,False,0.019370175721008076,0.5899522919207811,True,-2.5614182441735522e-09
100,5,1000629,0.5,0.05,0.01,3,10,2558.7220185003243,False,0.013508699356254816,0.8298922502435744,True,-5.516163081864534e-10
100,5,1000630,0.5,0.05,0.01,3,10,2466.4111547498032,False,0.015260659584332814,0.5727911670692265,True,-2.488306782844063e-10
100,5,1000631,0.5,0.05,0.01,3,10,2877.943877416197,False,0.014380185628632691,0.7237633750773966,True,-1.9044643639887227e-10
100,5,1000632,0.5,0.05,0.01,3,10,2774.374742334243,False,0.014269130387626006,0.5550290001556277,True,-9.77428138426717e-10
100,5,1000633,0.5,0.05,0.01,3,10,843.2556849592365,True,0.003943673784555735,0.8989873332902789,True,-1.5703621736307127e-10
