K,n,seed,gamma,entropy_kappa,smoothing_tau,step_size,step_decay,max_iter,minibatch_size,regret_tolerance,record_every,certify_every,method,iteration,residual_norm,objective,eta,regret1,regret2
100,20,1002123,0.5,0.01,0.02,0.2,0.5,300,10,0.001,25,25,minibatch,0,0.042062152240195,0.0008846123255386707,0.00940034226682579,0.00940034226682579,0.003913588771301324
100,20,1002123,0.5,0.01,0.02,0.2,0.5,300,10,0.001,25,25,minibatch,25,0.042049546386952456,0.0008840821756742332,0.009398261560276844,0.009398261560276844,0.003912799462961969
100,20,1002123,0.5,0.01,0.02,0.2,0.5,300,10,0.001,25,25,minibatch,50,0.04204337215719292,0.0008838225711741125,0.0093972579631047,0.0093972579631047,0.003912333774754084
100,20,1002123,0.5,0.01,0.02,0.2,0.5,300,10,0.001,25,25,minibatch,75,0.04203901681878939,0.0008836394675452285,0.009396521482940678,0.009396521482940678,0.003912053181769903
100,20,1002123,0.5,0.01,0.02,0.2,0.5,300,10,0.001,25,25,minibatch,100,0.04203524162790968,0.0008834807693583753,0.009395874251595326,0.009395874251595326,0.003911812975023521
100,20,1002123,0.5,0.01,0.02,0.2,0.5,300,10,0.001,25,25,minibatch,125,0.04203192516657345,0.0008833413666042151,0.009395331761917203,0.009395331761917203,0.003911601077986826
100,20,1002123,0.5,0.01,0.02,0.2,0.5,300,10,0.001,25,25,minibatch,150,0.042028935474132834,0.0008832157085444107,0.00939484593754536,0.00939484593754536,0.003911405196540985
100,20,1002123,0.5,0.01,0.02,0.2,0.5,300,10,0.001,25,25,minibatch,175,0.04202621665757982,0.0008831014432749199,0.00939439349318233,0.00939439349318233,0.003911242905457524
100,20,1002123,0.5,0.01,0.02,0.2,0.5,300,10,0.001,25,25,minibatch,200,0.04202370335274954,0.0008829958217399465,0.00939397717986079,0.00939397717986079,0.00391108387136907
100,20,1002123,0.5,0.01,0.02,0.2,0.5,300,10,0.001,25,25,minibatch,225,0.0420212896637475,0.0008828943925022862,0.009393563915947756,0.009393563915947756,0.003910922811761641
100,20,1002123,0.5,0.01,0.02,0.2,0.5,300,10,0.001,25,25,minibatch,250,0.04201894162742917,0.0008827957277446499,0.009393162546668554,0.009393162546668554,0.003910764859454741
100,20,1002123,0.5,0.01,0.02,0.2,0.5,300,10,0.001,25,25,minibatch,275,0.04201669817720411,0.0008827014628571336,0.009392797598256397,0.009392797598256397,0.003910616074177087
100,20,1002123,0.5,0.01,0.02,0.2,0.5,300,10,0.001,25,25,minibatch,300,0.042014639962230226,0.0008826149855779165,0.009392443903556424,0.009392443903556424,0.003910480604958799
30,20,302123,0.5,0.01,0.005,0.01,0.5,300,6,0.001,25,25,full_batch,0,0.07114650676937571,0.002530912712742412,0.014194061668509617,0.013391379516060287,0.014194061668509617
30,20,302123,0.5,0.01,0.005,0.01,0.5,300,6,0.001,25,25,full_batch,25,0.07114495439417158,0.002530802267874377,0.014193703019787673,0.013390980363934157,0.014193703019787673
30,20,302123,0.5,0.01,0.005,0.01,0.5,300,6,0.001,25,25,full_batch,50,0.07114421536277538,0.002530749689792482,0.014193532278198917,0.013390790336544667,0.014193532278198917
30,20,302123,0.5,0.01,0.005,0.01,0.5,300,6,0.001,25,25,full_batch,75,0.0711436466120444,0.0025307092266297288,0.014193400876617912,0.01339064409125812,0.014193400876617912
30,20,302123,0.5,0.01,0.005,0.01,0.5,300,6,0.001,25,25,full_batch,100,0.07114316657135494,0.002530675074899778,0.014193289969752665,0.013390520654858296,0.014193289969752665
30,20,302123,0.5,0.01,0.005,0.01,0.5,300,6,0.001,25,25,full_batch,125,0.07114274337999774,0.0025306449678161058,0.014193192196810811,0.013390411835404736,0.014193192196810811
30,20,302123,0.5,0.01,0.005,0.01,0.5,300,6,0.001,25,25,full_batch,150,0.07114236063514866,0.0025306177383707744,0.014193103768241067,0.013390313415447552,0.014193103768241067
30,20,302123,0.5,0.01,0.005,0.01,0.5,300,6,0.001,25,25,full_batch,175,0.07114200857068262,0.0025305926917355394,0.01419302242777265,0.013390222883947811,0.01419302242777265
30,20,302123,0.5,0.01,0.005,0.01,0.5,300,6,0.001,25,25,full_batch,200,0.07114168081380493,0.00253056937450665,0.014192946703095455,0.013390138602349777,0.014192946703095455
30,20,302123,0.5,0.01,0.005,0.01,0.5,300,6,0.001,25,25,full_batch,225,0.07114137293315242,0.0025305474714069362,0.014192875570430474,0.013390059431273138,0.014192875570430474
30,20,302123,0.5,0.01,0.005,0.01,0.5,300,6,0.001,25,25,full_batch,250,0.07114108169963544,0.0025305267526971025,0.014192808283759795,0.013389984540462752,0.014192808283759795
30,20,302123,0.5,0.01,0.005,0.01,0.5,300,6,0.001,25,25,full_batch,275,0.07114080467398937,0.0025305070448313535,0.014192744279539149,0.013389913302742085,0.014192744279539149
30,20,302123,0.5,0.01,0.005,0.01,0.5,300,6,0.001,25,25,full_batch,300,0.07114053996017349,0.00253048821291252,0.014192683119725436,0.013389845230605935,0.014192683119725436
30,20,302123,0.5,0.01,0.005,0.01,0.5,300,6,0.001,25,25,minibatch,0,0.07114650676937571,0.002530912712742412,0.014194061668509617,0.013391379516060287,0.014194061668509617
30,20,302123,0.5,0.01,0.005,0.01,0.5,300,6,0.001,25,25,minibatch,25,0.07114487684887878,0.002530796750921064,0.014193654495243624,0.013390968152766414,0.014193654495243624
30,20,302123,0.5,0.01,0.005,0.01,0.5,300,6,0.001,25,25,minibatch,50,0.07114402643477233,0.0025307362486757918,0.01419347068660115,0.013390732429437169,0.01419347068660115
30,20,302123,0.5,0.01,0.005,0.01,0.5,300,6,0.001,25,25,minibatch,75,0.07114349726505084,0.0025306986015511484,0.014193358972736103,0.013390570256262724,0.014193358972736103
30,20,302123,0.5,0.01,0.005,0.01,0.5,300,6,0.001,25,25,minibatch,100,0.0711429899251331,0.002530662507743795,0.01419322790180394,0.01339044486727492,0.01419322790180394
30,20,302123,0.5,0.01,0.005,0.01,0.5,300,6,0.001,25,25,minibatch,125,0.07114257176276952,0.002530632758510405,0.014193134739096835,0.01339033729294753,0.014193134739096835
30,20,302123,0.5,0.01,0.005,0.01,0.5,300,6,0.001,25,25,minibatch,150,0.07114217957665782,0.0025306048574587144,0.014193037604871228,0.013390231398089814,0.014193037604871228
30,20,302123,0.5,0.01,0.005,0.01,0.5,300,6,0.001,25,25,minibatch,175,0.0711418216392551,0.0025305793930757926,0.014192952106422685,0.01339013701355829,0.014192952106422685
30,20,302123,0.5,0.01,0.005,0.01,0.5,300,6,0.001,25,25,minibatch,200,0.07114148226321017,0.0025305552493033235,0.014192872634541165,0.013390053043549233,0.014192872634541165
30,20,302123,0.5,0.01,0.005,0.01,0.5,300,6,0.001,25,25,minibatch,225,0.07114118423559788,0.0025305340472216403,0.014192813490355949,0.013389979935436003,0.014192813490355949
30,20,302123,0.5,0.01,0.005,0.01,0.5,300,6,0.001,25,25,minibatch,250,0.07114090963377466,0.0025305145117604463,0.01419274908491397,0.013389915186709345,0.01419274908491397
30,20,302123,0.5,0.01,0.005,0.01,0.5,300,6,0.001,25,25,minibatch,275,0.07114062994842046,0.0025304946147290492,0.014192685468832289,0.013389840659855823,0.014192685468832289
30,20,302123,0.5,0.01,0.005,0.01,0.5,300,6,0.001,25,25,minibatch,300,0.07114036232887484,0.0025304755761417974,0.0141926239979131,0.013389776696308753,0.0141926239979131
100,20,1002123,0.5,0.01,0.005,0.01,0.5,300,10,0.001,25,25,full_batch,0,0.043010465293119866,0.0009249500623653343,0.00940034226682579,0.00940034226682579,0.003913588771301324
100,20,1002123,0.5,0.01,0.005,0.01,0.5,300,10,0.001,25,25,full_batch,25,0.04300968317064969,0.0009249164232198335,0.009400227695808505,0.009400227695808505,0.003913540766631307
100,20,1002123,0.5,0.01,0.005,0.01,0.5,300,10,0.001,25,25,full_batch,50,0.04300931082233671,0.0009249004087061848,0.009400173151411506,0.009400173151411506,0.003913517913062603
100,20,1002123,0.5,0.01,0.005,0.01,0.5,300,10,0.001,25,25,full_batch,75,0.043009024263872986,0.0009248880840652076,0.009400131174119142,0.009400131174119142,0.003913500325099295
100,20,1002123,0.5,0.01,0.005,0.01,0.5,300,10,0.001,25,25,full_batch,100,0.04300878239880726,0.0009248776817139766,0.009400095743831827,0.009400095743831827,0.0039134854803257735
100,20,1002123,0.5,0.01,0.005,0.01,0.5,300,10,0.001,25,25,full_batch,125,0.043008569175256174,0.0009248685112513978,0.009400064509156703,0.009400064509156703,0.003913472393509365
100,20,1002123,0.5,0.01,0.005,0.01,0.5,300,10,0.001,25,25,full_batch,150,0.04300837632923974,0.0009248602172387547,0.009400036259527234,0.009400036259527234,0.003913460557424919
100,20,1002123,0.5,0.01,0.005,0.01,0.5,300,10,0.001,25,25,full_batch,175,0.043008198940443935,0.0009248525880504014,0.009400010274180304,0.009400010274180304,0.003913449670072455
100,20,1002123,0.5,0.01,0.005,0.01,0.5,300,10,0.001,25,25,full_batch,200,0.04300803379816251,0.0009248454855919444,0.009399986082790024,0.009399986082790024,0.003913439534386498
100,20,1002123,0.5,0.01,0.005,0.01,0.5,300,10,0.001,25,25,full_batch,225,0.04300787866981134,0.0009248388138386065,0.00939996335831128,0.00939996335831128,0.003913430013335106
100,20,1002123,0.5,0.01,0.005,0.01,0.5,300,10,0.001,25,25,full_batch,250,0.043007731928527394,0.0009248325028180373,0.009399941862428873,0.009399941862428873,0.003913421007064377
100,20,1002123,0.5,0.01,0.005,0.01,0.5,300,10,0.001,25,25,full_batch,275,0.0430075923453748,0.0009248264996729707,0.009399921415120749,0.009399921415120749,0.003913412440145536
100,20,1002123,0.5,0.01,0.005,0.01,0.5,300,10,0.001,25,25,full_batch,300,0.04300745896510052,0.0009248207633174025,0.009399901876453787,0.009399901876453787,0.003913404253946595
100,20,1002123,0.5,0.01,0.005,0.01,0.5,300,10,0.001,25,25,minibatch,0,0.043010465293119866,0.0009249500623653343,0.00940034226682579,0.00940034226682579,0.003913588771301324
100,20,1002123,0.5,0.01,0.005,0.01,0.5,300,10,0.001,25,25,minibatch,25,0.04300966976019338,0.0009249158464404465,0.009400222639894373,0.009400222639894373,0.003913547082456503
100,20,1002123,0.5,0.01,0.005,0.01,0.5,300,10,0.001,25,25,minibatch,50,0.0430092870996635,0.0009248993884106405,0.009400168046095114,0.009400168046095114,0.003913519962207124
100,20,1002123,0.5,0.01,0.005,0.01,0.5,300,10,0.001,25,25,minibatch,75,0.043009003621622674,0.0009248871962623761,0.009400125156151684,0.009400125156151684,0.0039135043164552075
100,20,1002123,0.5,0.01,0.005,0.01,0.5,300,10,0.001,25,25,minibatch,100,0.04300877009912498,0.0009248771527196935,0.009400089162500624,0.009400089162500624,0.003913490958105226
100,20,1002123,0.5,0.01,0.005,0.01,0.5,300,10,0.001,25,25,minibatch,125,0.04300855921669029,0.0009248680829477778,0.009400059027002694,0.009400059027002694,0.003913477516098052
100,20,1002123,0.5,0.01,0.005,0.01,0.5,300,10,0.001,25,25,minibatch,150,0.04300837080982687,0.000924859979857784,0.00940003227879943,0.00940003227879943,0.003913466151443612
100,20,1002123,0.5,0.01,0.005,0.01,0.5,300,10,0.001,25,25,minibatch,175,0.04300819767370614,0.000924852533570291,0.00940000583266315,0.00940000583266315,0.003913457219515526
100,20,1002123,0.5,0.01,0.005,0.01,0.5,300,10,0.001,25,25,minibatch,200,0.04300804057076903,0.0009248457768684572,0.009399982505885418,0.009399982505885418,0.0039134479280822365
100,20,1002123,0.5,0.01,0.005,0.01,0.5,300,10,0.001,25,25,minibatch,225,0.04300788457834531,0.0009248390679521363,0.009399958981415546,0.009399958981415546,0.003913438467592512
100,20,1002123,0.5,0.01,0.005,0.01,0.5,300,10,0.001,25,25,minibatch,250,0.04300773520684138,0.0009248326438108919,0.009399935701463469,0.009399935701463469,0.003913429342479957
100,20,1002123,0.5,0.01,0.005,0.01,0.5,300,10,0.001,25,25,minibatch,275,0.043007589766975274,0.0009248263887822181,0.00939991482798369,0.00939991482798369,0.003913420423626746
100,20,1002123,0.5,0.01,0.005,0.01,0.5,300,10,0.001,25,25,minibatch,300,0.04300746438255224,0.0009248209963082499,0.00939989534050889,0.00939989534050889,0.003913413480909678
30,20,302123,0.5,0.01,0.005,0.05,0.5,300,6,0.001,25,25,full_batch,0,0.07114650676937571,0.002530912712742412,0.014194061668509617,0.013391379516060287,0.014194061668509617
30,20,302123,0.5,0.01,0.005,0.05,0.5,300,6,0.001,25,25,full_batch,25,0.07113874580876345,0.0025303605776219296,0.014192268593396895,0.013389383847305203,0.014192268593396895
30,20,302123,0.5,0.01,0.005,0.05,0.5,300,6,0.001,25,25,full_batch,50,0.07113505176356029,0.002530097794702201,0.014191415091667603,0.013388433826761637,0.014191415091667603
30,20,302123,0.5,0.01,0.005,0.05,0.5,300,6,0.001,25,25,full_batch,75,0.07113220915911225,0.0025298955899278465,0.014190758297045358,0.013387702721027905,0.014190758297045358
30,20,302123,0.5,0.01,0.005,0.05,0.5,300,6,0.001,25,25,full_batch,100,0.07112981012405362,0.00252972494414196,0.014190203979610794,0.013387085661890119,0.014190203979610794
30,20,302123,0.5,0.01,0.005,0.05,0.5,300,6,0.001,25,25,full_batch,125,0.07112769534782411,0.0025295745227464396,0.01418971533408031,0.013386541688848397,0.01418971533408031
30,20,302123,0.5,0.01,0.005,0.05,0.5,300,6,0.001,25,25,full_batch,150,0.07112578281272601,0.0025294384903615354,0.014189273412025416,0.013386049714248616,0.014189273412025416
30,20,302123,0.5,0.01,0.005,0.05,0.5,300,6,0.001,25,25,full_batch,175,0.07112402368601832,0.0025293133726446474,0.014188866931690303,0.013385597182653142,0.014188866931690303
30,20,302123,0.5,0.01,0.005,0.05,0.5,300,6,0.001,25,25,full_batch,200,0.07112238610235498,0.0025291969024462285,0.014188488531270416,0.013385175901130086,0.014188488531270416
30,20,302123,0.5,0.01,0.005,0.05,0.5,300,6,0.001,25,25,full_batch,225,0.07112084790396962,0.0025290875032897902,0.014188133091689203,0.013384780172672694,0.014188133091689203
30,20,302123,0.5,0.01,0.005,0.05,0.5,300,6,0.001,25,25,full_batch,250,0.07111939294472025,0.0025289840264127623,0.014187796882727921,0.013384405845929093,0.014187796882727921
30,20,302123,0.5,0.01,0.005,0.05,0.5,300,6,0.001,25,25,full_batch,275,0.07111800902776898,0.002528885604036915,0.01418747708656809,0.013384049784956553,0.01418747708656809
30,20,302123,0.5,0.01,0.005,0.05,0.5,300,6,0.001,25,25,full_batch,300,0.07111668667250588,0.002528791561637688,0.01418717151291865,0.01338370955218604,0.01418717151291865
30,20,302123,0.5,0.01,0.005,0.05,0.5,300,6,0.001,25,25,minibatch,0,0.07114650676937571,0.002530912712742412,0.014194061668509617,0.013391379516060287,0.014194061668509617
30,20,302123,0.5,0.01,0.005,0.05,0.5,300,6,0.001,25,25,minibatch,25,0.07113835808750307,0.0025303329956929068,0.014192025947632636,0.01338932274546989,0.014192025947632636
30,20,302123,0.5,0.01,0.005,0.05,0.5,300,6,0.001,25,25,minibatch,50,0.07113410724796422,0.002530030606982438,0.01419110715338101,0.013388144197134244,0.01419110715338101
30,20,302123,0.5,0.01,0.005,0.05,0.5,300,6,0.001,25,25,minibatch,75,0.07113146250739891,0.002529842479220748,0.014190548800758429,0.013387333431684745,0.014190548800758429
30,20,302123,0.5,0.01,0.005,0.05,0.5,300,6,0.001,25,25,minibatch,100,0.07112892701276208,0.0025296621289934173,0.014189893647244212,0.01338670664888647,0.014189893647244212
30,20,302123,0.5,0.01,0.005,0.05,0.5,300,6,0.001,25,25,minibatch,125,0.0711268374465016,0.002529513502570531,0.014189428074263266,0.013386168921825536,0.014189428074263266
30,20,302123,0.5,0.01,0.005,0.05,0.5,300,6,0.001,25,25,minibatch,150,0.07112487771743038,0.0025293741151597125,0.014188942640398272,0.013385639541645067,0.014188942640398272
30,20,302123,0.5,0.01,0.005,0.05,0.5,300,6,0.001,25,25,minibatch,175,0.0711230893386626,0.0025292469185376905,0.014188515388598222,0.013385167772565931,0.014188515388598222
30,20,302123,0.5,0.01,0.005,0.05,0.5,300,6,0.001,25,25,minibatch,200,0.0711213937248508,0.002529126322682623,0.014188118257389415,0.013384748082528986,0.014188118257389415
30,20,302123,0.5,0.01,0.005,0.05,0.5,300,6,0.001,25,25,minibatch,225,0.07111990483517501,0.002529020431882175,0.014187822808236716,0.013384382669623218,0.014187822808236716
30,20,302123,0.5,0.01,0.005,0.05,0.5,300,6,0.001,25,25,minibatch,250,0.07111853295769427,0.002528922865027323,0.014187501010721248,0.013384059044066254,0.014187501010721248
30,20,302123,0.5,0.01,0.005,0.05,0.5,300,6,0.001,25,25,minibatch,275,0.07111713575583614,0.0025288234990570135,0.014187183162409633,0.013383686516702797,0.014187183162409633
30,20,302123,0.5,0.01,0.005,0.05,0.5,300,6,0.001,25,25,minibatch,300,0.07111579900053408,0.002528728433742182,0.014186876058125464,0.013383366869101854,0.014186876058125464
100,20,1002123,0.5,0.01,0.005,0.05,0.5,300,10,0.001,25,25,full_batch,0,0.043010465293119866,0.0009249500623653343,0.00940034226682579,0.00940034226682579,0.003913588771301324
100,20,1002123,0.5,0.01,0.005,0.05,0.5,300,10,0.001,25,25,full_batch,25,0.04300655494460895,0.0009247818841018342,0.009399769447669293,0.009399769447669293,0.003913348770244185
100,20,1002123,0.5,0.01,0.005,0.05,0.5,300,10,0.001,25,25,full_batch,50,0.04300469352468153,0.0009247018325758928,0.009399496769627314,0.009399496769627314,0.003913234529345555
100,20,1002123,0.5,0.01,0.005,0.05,0.5,300,10,0.001,25,25,full_batch,75,0.043003261064943024,0.0009246402311098224,0.009399286928614192,0.009399286928614192,0.003913146617374519
100,20,1002123,0.5,0.01,0.005,0.05,0.5,300,10,0.001,25,25,full_batch,100,0.043002052077800765,0.0009245882414509446,0.009399109823398533,0.009399109823398533,0.0039130724218133794
100,20,1002123,0.5,0.01,0.005,0.05,0.5,300,10,0.001,25,25,full_batch,125,0.04300098630178784,0.0009245424114632728,0.009398953696730772,0.009398953696730772,0.00391300701633468
100,20,1002123,0.5,0.01,0.005,0.05,0.5,300,10,0.001,25,25,full_batch,150,0.04300002241596464,0.0009245009638867306,0.009398812495636177,0.009398812495636177,0.0039129478647214055
100,20,1002123,0.5,0.01,0.005,0.05,0.5,300,10,0.001,25,25,full_batch,175,0.04299913581814063,0.0009244628405534524,0.009398682616217346,0.009398682616217346,0.003912893456928579
100,20,1002123,0.5,0.01,0.005,0.05,0.5,300,10,0.001,25,25,full_batch,200,0.04299831045438542,0.0009244273509658554,0.009398561706784658,0.009398561706784658,0.0039128428075903
100,20,1002123,0.5,0.01,0.005,0.05,0.5,300,10,0.001,25,25,full_batch,225,0.042997535161498346,0.0009243940149821433,0.00939844813207591,0.00939844813207591,0.0039127952315257675
100,20,1002123,0.5,0.01,0.005,0.05,0.5,300,10,0.001,25,25,full_batch,250,0.042996801804966046,0.0009243624827277657,0.009398340700491836,0.009398340700491836,0.003912750229451478
100,20,1002123,0.5,0.01,0.005,0.05,0.5,300,10,0.001,25,25,full_batch,275,0.04299610423995575,0.0009243324899065704,0.009398238511895307,0.009398238511895307,0.003912707424206463
100,20,1002123,0.5,0.01,0.005,0.05,0.5,300,10,0.001,25,25,full_batch,300,0.04299543769008442,0.0009243038310809659,0.009398140866609284,0.009398140866609284,0.003912666522624009
100,20,1002123,0.5,0.01,0.005,0.05,0.5,300,10,0.001,25,25,minibatch,0,0.043010465293119866,0.0009249500623653343,0.00940034226682579,0.00940034226682579,0.003913588771301324
100,20,1002123,0.5,0.01,0.005,0.05,0.5,300,10,0.001,25,25,minibatch,25,0.04300648790429822,0.0009247790009312746,0.00939974416780015,0.00939974416780015,0.003913380350818674
100,20,1002123,0.5,0.01,0.005,0.05,0.5,300,10,0.001,25,25,minibatch,50,0.04300457493108292,0.0009246967325015629,0.009399471238642598,0.009399471238642598,0.003913244777996039
100,20,1002123,0.5,0.01,0.005,0.05,0.5,300,10,0.001,25,25,minibatch,75,0.043003157869650914,0.0009246357933810597,0.009399256829843217,0.009399256829843217,0.00391316657826124
100,20,1002123,0.5,0.01,0.005,0.05,0.5,300,10,0.001,25,25,minibatch,100,0.043001990601432144,0.0009245855978428292,0.009399076910610538,0.009399076910610538,0.003913099814760956
100,20,1002123,0.5,0.01,0.005,0.05,0.5,300,10,0.001,25,25,minibatch,125,0.043000936524698594,0.0009245402710005788,0.00939892627915584,0.00939892627915584,0.0039130326309302355
100,20,1002123,0.5,0.01,0.005,0.05,0.5,300,10,0.001,25,25,minibatch,150,0.042999994835780986,0.0009244997779385958,0.009398792588221183,0.009398792588221183,0.003912975837496946
100,20,1002123,0.5,0.01,0.005,0.05,0.5,300,10,0.001,25,25,minibatch,175,0.04299912949079303,0.0009244625684829933,0.009398660406906956,0.009398660406906956,0.003912931206114578
100,20,1002123,0.5,0.01,0.005,0.05,0.5,300,10,0.001,25,25,minibatch,200,0.04299834431132882,0.0009244288067577917,0.009398543817839444,0.009398543817839444,0.003912884776714809
100,20,1002123,0.5,0.01,0.005,0.05,0.5,300,10,0.001,25,25,minibatch,225,0.042997564710076555,0.0009243952854986104,0.009398426242434532,0.009398426242434532,0.003912837506817923
100,20,1002123,0.5,0.01,0.005,0.05,0.5,300,10,0.001,25,25,minibatch,250,0.04299681820056329,0.0009243631876861451,0.009398309888794754,0.009398309888794754,0.003912791908032842
100,20,1002123,0.5,0.01,0.005,0.05,0.5,300,10,0.001,25,25,minibatch,275,0.042996091362273045,0.0009243319362164654,0.009398205569167872,0.009398205569167872,0.0039127473453172135
100,20,1002123,0.5,0.01,0.005,0.05,0.5,300,10,0.001,25,25,minibatch,300,0.042995464788826945,0.0009243049962036288,0.00939810817587361,0.00939810817587361,0.003912712660430584
30,20,302123,0.5,0.01,0.005,0.2,0.5,300,6,0.001,25,25,full_batch,0,0.07114650676937571,0.002530912712742412,0.014194061668509617,0.013391379516060287,0.014194061668509617
30,20,302123,0.5,0.01,0.005,0.2,0.5,300,6,0.001,25,25,full_batch,25,0.0711154766485595,0.0025287055094759055,0.014186891893900877,0.01338339821841611,0.014186891893900877
30,20,302123,0.5,0.01,0.005,0.2,0.5,300,6,0.001,25,25,full_batch,50,0.07110071712215298,0.0025276559876422086,0.014183480976429186,0.013379599880427195,0.014183480976429186
30,20,302123,0.5,0.01,0.005,0.2,0.5,300,6,0.001,25,25,full_batch,75,0.07108936391162343,0.002526848830679614,0.014180856991903856,0.013376677265307668,0.014180856991903856
30,20,302123,0.5,0.01,0.005,0.2,0.5,300,6,0.001,25,25,full_batch,100,0.07107978525942531,0.0025261679362630074,0.014178642969101707,0.013374210868461134,0.014178642969101707
30,20,302123,0.5,0.01,0.005,0.2,0.5,300,6,0.001,25,25,full_batch,125,0.07107134381906346,0.0025255679561237655,0.014176691667195374,0.013372036835919254,0.014176691667195374
30,20,302123,0.5,0.01,0.005,0.2,0.5,300,6,0.001,25,25,full_batch,150,0.07106371146673676,0.002525025543713807,0.014174927282476157,0.013370070811031476,0.014174927282476157
30,20,302123,0.5,0.01,0.005,0.2,0.5,300,6,0.001,25,25,full_batch,175,0.07105669284022136,0.002524526798694782,0.014173304682028931,0.013368262568515421,0.014173304682028931
30,20,302123,0.5,0.01,0.005,0.2,0.5,300,6,0.001,25,25,full_batch,200,0.07105016045789976,0.0025240626505466514,0.014171794414827743,0.013366579334361972,0.014171794414827743
30,20,302123,0.5,0.01,0.005,0.2,0.5,300,6,0.001,25,25,full_batch,225,0.07104402567473948,0.0025236267920365216,0.014170376001939211,0.013364998318976529,0.014170376001939211
30,20,302123,0.5,0.01,0.005,0.2,0.5,300,6,0.001,25,25,full_batch,250,0.07103822389606194,0.0025232146271535133,0.01416903452058249,0.013363502915819891,0.01416903452058249
30,20,302123,0.5,0.01,0.005,0.2,0.5,300,6,0.001,25,25,full_batch,275,0.07103270632692384,0.002522822684063503,0.014167758698059196,0.013362080580275437,0.014167758698059196
30,20,302123,0.5,0.01,0.005,0.2,0.5,300,6,0.001,25,25,full_batch,300,0.07102743503901883,0.00252244826411102,0.014166539772099973,0.01336072156140844,0.014166539772099973
30,20,302123,0.5,0.01,0.005,0.2,0.5,300,6,0.001,25,25,minibatch,0,0.07114650676937571,0.002530912712742412,0.014194061668509617,0.013391379516060287,0.014194061668509617
30,20,302123,0.5,0.01,0.005,0.2,0.5,300,6,0.001,25,25,minibatch,25,0.07111392584180841,0.002528595224317113,0.014185920965046617,0.013383153121057534,0.014185920965046617
30,20,302123,0.5,0.01,0.005,0.2,0.5,300,6,0.001,25,25,minibatch,50,0.0710969409239972,0.0025273875043751734,0.014182249518007617,0.01337843994965865,0.014182249518007617
30,20,302123,0.5,0.01,0.005,0.2,0.5,300,6,0.001,25,25,minibatch,75,0.07108637855175297,0.002526636607801562,0.014180019352295459,0.013375198391301746,0.014180019352295459
30,20,302123,0.5,0.01,0.005,0.2,0.5,300,6,0.001,25,25,minibatch,100,0.0710762546087947,0.002525916984607105,0.01417740174819132,0.013372693689282122,0.01417740174819132
30,20,302123,0.5,0.01,0.005,0.2,0.5,300,6,0.001,25,25,minibatch,125,0.07106791498419589,0.002525324270100447,0.014175543056344109,0.013370544947006124,0.014175543056344109
30,20,302123,0.5,0.01,0.005,0.2,0.5,300,6,0.001,25,25,minibatch,150,0.07106009404453152,0.002524768482808832,0.014173604872109669,0.013368428835533408,0.014173604872109669
30,20,302123,0.5,0.01,0.005,0.2,0.5,300,6,0.001,25,25,minibatch,175,0.07105296009481156,0.002524261569117442,0.014171899461112525,0.013366544060118224,0.014171899461112525
30,20,302123,0.5,0.01,0.005,0.2,0.5,300,6,0.001,25,25,minibatch,200,0.07104619657692328,0.0025237810240234127,0.014170314348343205,0.013364867696604166,0.014170314348343205
30,20,302123,0.5,0.01,0.005,0.2,0.5,300,6,0.001,25,25,minibatch,225,0.07104025967865511,0.0025233592476053756,0.014169136616293598,0.013363407954349038,0.014169136616293598
30,20,302123,0.5,0.01,0.005,0.2,0.5,300,6,0.001,25,25,minibatch,250,0.07103478907540192,0.0025229706294934203,0.014167852859016672,0.013362115217259829,0.014167852859016672
30,20,302123,0.5,0.01,0.005,0.2,0.5,300,6,0.001,25,25,minibatch,275,0.07102921857223213,0.0025225749454909625,0.0141665849345457,0.013360626705913425,0.0141665849345457
30,20,302123,0.5,0.01,0.005,0.2,0.5,300,6,0.001,25,25,minibatch,300,0.07102389160891535,0.0025221965896374786,0.014165360258623028,0.013359350662094815,0.014165360258623028
100,20,1002123,0.5,0.01,0.005,0.2,0.5,300,10,0.001,25,25,full_batch,0,0.043010465293119866,0.0009249500623653343,0.00940034226682579,0.00940034226682579,0.003913588771301324
100,20,1002123,0.5,0.01,0.005,0.2,0.5,300,10,0.001,25,25,full_batch,25,0.04299482785525357,0.0009242776111514441,0.009398051528961449,0.009398051528961449,0.003912629101374576
100,20,1002123,0.5,0.01,0.005,0.2,0.5,300,10,0.001,25,25,full_batch,50,0.04298738699678749,0.000923957720405787,0.00939696147550878,0.00939696147550878,0.0039121725417662345
100,20,1002123,0.5,0.01,0.005,0.2,0.5,300,10,0.001,25,25,full_batch,75,0.042981662141907184,0.0009237116402405287,0.009396122792592554,0.009396122792592554,0.0039118213112838696
100,20,1002123,0.5,0.01,0.005,0.2,0.5,300,10,0.001,25,25,full_batch,100,0.04297683126046482,0.0009235040125952332,0.009395415064292256,0.009395415064292256,0.0039115249533197005
100,20,1002123,0.5,0.01,0.005,0.2,0.5,300,10,0.001,25,25,full_batch,125,0.042972573276012074,0.0009233210269811136,0.009394791257399004,0.009394791257399004,0.0039112637600471345
100,20,1002123,0.5,0.01,0.005,0.2,0.5,300,10,0.001,25,25,full_batch,150,0.04296872288922564,0.0009231555733655316,0.009394227157873247,0.009394227157873247,0.003911027585314697
